"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"1","PGEN_.00g002230","biosynthetic process",0.00133922104234304,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","pink","Grainyhead-like protein 1 homolog (Mammalian grainyhead) (NH32) (Transcription factor CP2-like 2) (Transcription factor LBP-32)"
"2","PGEN_.00g002230","biosynthetic process",4.31369989312673e-05,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","pink","Grainyhead-like protein 1 homolog (Mammalian grainyhead) (NH32) (Transcription factor CP2-like 2) (Transcription factor LBP-32)"
"3","PGEN_.00g002230","biosynthetic process",0.0269398960895627,"GO:0045893","positive regulation of transcription, DNA-templated","BP","pink","Grainyhead-like protein 1 homolog (Mammalian grainyhead) (NH32) (Transcription factor CP2-like 2) (Transcription factor LBP-32)"
"4","PGEN_.00g002230","cellular nitrogen compound metaboli...",0.0269398960895627,"GO:0045893","positive regulation of transcription, DNA-templated","BP","pink","Grainyhead-like protein 1 homolog (Mammalian grainyhead) (NH32) (Transcription factor CP2-like 2) (Transcription factor LBP-32)"
"5","PGEN_.00g002230","cellular nitrogen compound metaboli...",4.31369989312673e-05,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","pink","Grainyhead-like protein 1 homolog (Mammalian grainyhead) (NH32) (Transcription factor CP2-like 2) (Transcription factor LBP-32)"
"6","PGEN_.00g002230","cellular nitrogen compound metaboli...",0.00133922104234304,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","pink","Grainyhead-like protein 1 homolog (Mammalian grainyhead) (NH32) (Transcription factor CP2-like 2) (Transcription factor LBP-32)"
"7","PGEN_.00g006280","cellular nitrogen compound metaboli...",4.31369989312673e-05,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","pink","Helicase with zinc finger domain 2 (ATP-dependent helicase PRIC285) (Helicase with zinc finger 2, transcriptional coactivator) (PPAR-alpha-interacting complex protein 285) (PPAR-gamma DNA-binding domain-interacting protein 1) (PDIP1) (PPAR-gamma DBD-interacting protein 1) (Peroxisomal proliferator-activated receptor A-interacting complex 285 kDa protein)"
"8","PGEN_.00g006280","cellular nitrogen compound metaboli...",0.00133922104234304,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","pink","Helicase with zinc finger domain 2 (ATP-dependent helicase PRIC285) (Helicase with zinc finger 2, transcriptional coactivator) (PPAR-alpha-interacting complex protein 285) (PPAR-gamma DNA-binding domain-interacting protein 1) (PDIP1) (PPAR-gamma DBD-interacting protein 1) (Peroxisomal proliferator-activated receptor A-interacting complex 285 kDa protein)"
"9","PGEN_.00g006280","biosynthetic process",0.0269398960895627,"GO:0045893","positive regulation of transcription, DNA-templated","BP","pink","Helicase with zinc finger domain 2 (ATP-dependent helicase PRIC285) (Helicase with zinc finger 2, transcriptional coactivator) (PPAR-alpha-interacting complex protein 285) (PPAR-gamma DNA-binding domain-interacting protein 1) (PDIP1) (PPAR-gamma DBD-interacting protein 1) (Peroxisomal proliferator-activated receptor A-interacting complex 285 kDa protein)"
"10","PGEN_.00g006280","cellular nitrogen compound metaboli...",0.0269398960895627,"GO:0045893","positive regulation of transcription, DNA-templated","BP","pink","Helicase with zinc finger domain 2 (ATP-dependent helicase PRIC285) (Helicase with zinc finger 2, transcriptional coactivator) (PPAR-alpha-interacting complex protein 285) (PPAR-gamma DNA-binding domain-interacting protein 1) (PDIP1) (PPAR-gamma DBD-interacting protein 1) (Peroxisomal proliferator-activated receptor A-interacting complex 285 kDa protein)"
