"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"1","PGEN_.00g000300","ion binding",0.0225055215359825,"GO:0000062","fatty-acyl-CoA binding","MF","blue","Probable E3 ubiquitin-protein ligase DTX3"
"2","PGEN_.00g000300","ion binding",0.0271956922345924,"GO:0032266","phosphatidylinositol-3-phosphate binding","MF","blue","Probable E3 ubiquitin-protein ligase DTX3"
"3","PGEN_.00g000300","ion binding",0.00156606327563277,"GO:0005504","fatty acid binding","MF","blue","Probable E3 ubiquitin-protein ligase DTX3"
"4","PGEN_.00g000300","ion binding",0.0301093954139297,"GO:0046872","metal ion binding","MF","blue","Probable E3 ubiquitin-protein ligase DTX3"
"5","PGEN_.00g000300","ion binding",3.08557154238801e-05,"GO:0008270","zinc ion binding","MF","blue","Probable E3 ubiquitin-protein ligase DTX3"
"6","PGEN_.00g000300","ion binding",0.00213158318165914,"GO:0019003","GDP binding","MF","blue","Probable E3 ubiquitin-protein ligase DTX3"
"7","PGEN_.00g000300","ion binding",0.000158463608875451,"GO:0035091","phosphatidylinositol binding","MF","blue","Probable E3 ubiquitin-protein ligase DTX3"
"8","PGEN_.00g000490","ion binding",0.0301093954139297,"GO:0046872","metal ion binding","MF","blue","Ergothioneine biosynthesis protein 1 [Includes: L-histidine N(alpha)-methyltransferase"
"9","PGEN_.00g000490","methyltransferase activity",0.0441131938721271,"GO:0030745","dimethylhistidine N-methyltransferase activity","MF","blue","Ergothioneine biosynthesis protein 1 [Includes: L-histidine N(alpha)-methyltransferase"
"10","PGEN_.00g000490","ion binding",0.00213158318165914,"GO:0019003","GDP binding","MF","blue","Ergothioneine biosynthesis protein 1 [Includes: L-histidine N(alpha)-methyltransferase"
"11","PGEN_.00g000490","ion binding",3.08557154238801e-05,"GO:0008270","zinc ion binding","MF","blue","Ergothioneine biosynthesis protein 1 [Includes: L-histidine N(alpha)-methyltransferase"
"12","PGEN_.00g000490","ion binding",0.00156606327563277,"GO:0005504","fatty acid binding","MF","blue","Ergothioneine biosynthesis protein 1 [Includes: L-histidine N(alpha)-methyltransferase"
"13","PGEN_.00g000490","ion binding",0.0225055215359825,"GO:0000062","fatty-acyl-CoA binding","MF","blue","Ergothioneine biosynthesis protein 1 [Includes: L-histidine N(alpha)-methyltransferase"
"14","PGEN_.00g000490","ion binding",0.0271956922345924,"GO:0032266","phosphatidylinositol-3-phosphate binding","MF","blue","Ergothioneine biosynthesis protein 1 [Includes: L-histidine N(alpha)-methyltransferase"
"15","PGEN_.00g000490","ion binding",0.000158463608875451,"GO:0035091","phosphatidylinositol binding","MF","blue","Ergothioneine biosynthesis protein 1 [Includes: L-histidine N(alpha)-methyltransferase"
"16","PGEN_.00g000600","ion binding",0.0301093954139297,"GO:0046872","metal ion binding","MF","blue","Xylose isomerase"
"17","PGEN_.00g000600","ion binding",0.00213158318165914,"GO:0019003","GDP binding","MF","blue","Xylose isomerase"
"18","PGEN_.00g000600","ion binding",0.00156606327563277,"GO:0005504","fatty acid binding","MF","blue","Xylose isomerase"
"19","PGEN_.00g000600","ion binding",0.000158463608875451,"GO:0035091","phosphatidylinositol binding","MF","blue","Xylose isomerase"
"20","PGEN_.00g000600","ion binding",3.08557154238801e-05,"GO:0008270","zinc ion binding","MF","blue","Xylose isomerase"
"21","PGEN_.00g000600","ion binding",0.0271956922345924,"GO:0032266","phosphatidylinositol-3-phosphate binding","MF","blue","Xylose isomerase"
"22","PGEN_.00g000600","ion binding",0.0225055215359825,"GO:0000062","fatty-acyl-CoA binding","MF","blue","Xylose isomerase"
"23","PGEN_.00g002680","ion binding",0.00213158318165914,"GO:0019003","GDP binding","MF","blue","Alkaline phosphatase, tissue-nonspecific isozyme (AP-TNAP) (TNSALP)"
"24","PGEN_.00g002680","ion binding",0.00156606327563277,"GO:0005504","fatty acid binding","MF","blue","Alkaline phosphatase, tissue-nonspecific isozyme (AP-TNAP) (TNSALP)"
"25","PGEN_.00g002680","ion binding",0.0225055215359825,"GO:0000062","fatty-acyl-CoA binding","MF","blue","Alkaline phosphatase, tissue-nonspecific isozyme (AP-TNAP) (TNSALP)"
"26","PGEN_.00g002680","ion binding",3.08557154238801e-05,"GO:0008270","zinc ion binding","MF","blue","Alkaline phosphatase, tissue-nonspecific isozyme (AP-TNAP) (TNSALP)"
"27","PGEN_.00g002680","ion binding",0.0271956922345924,"GO:0032266","phosphatidylinositol-3-phosphate binding","MF","blue","Alkaline phosphatase, tissue-nonspecific isozyme (AP-TNAP) (TNSALP)"
"28","PGEN_.00g002680","ion binding",0.000158463608875451,"GO:0035091","phosphatidylinositol binding","MF","blue","Alkaline phosphatase, tissue-nonspecific isozyme (AP-TNAP) (TNSALP)"
"29","PGEN_.00g002680","ion binding",0.0301093954139297,"GO:0046872","metal ion binding","MF","blue","Alkaline phosphatase, tissue-nonspecific isozyme (AP-TNAP) (TNSALP)"
"30","PGEN_.00g002760","ion binding",0.0301093954139297,"GO:0046872","metal ion binding","MF","blue","Target of EGR1 protein 1"
"31","PGEN_.00g002760","ion binding",0.00213158318165914,"GO:0019003","GDP binding","MF","blue","Target of EGR1 protein 1"
"32","PGEN_.00g002760","ion binding",0.00156606327563277,"GO:0005504","fatty acid binding","MF","blue","Target of EGR1 protein 1"
"33","PGEN_.00g002760","ion binding",0.0225055215359825,"GO:0000062","fatty-acyl-CoA binding","MF","blue","Target of EGR1 protein 1"
"34","PGEN_.00g002760","ion binding",0.000158463608875451,"GO:0035091","phosphatidylinositol binding","MF","blue","Target of EGR1 protein 1"
"35","PGEN_.00g002760","ion binding",3.08557154238801e-05,"GO:0008270","zinc ion binding","MF","blue","Target of EGR1 protein 1"
"36","PGEN_.00g002760","RNA binding",0.0298007879239052,"GO:0017069","snRNA binding","MF","blue","Target of EGR1 protein 1"
"37","PGEN_.00g002760","ion binding",0.0271956922345924,"GO:0032266","phosphatidylinositol-3-phosphate binding","MF","blue","Target of EGR1 protein 1"
"38","PGEN_.00g003090","ion binding",0.0301093954139297,"GO:0046872","metal ion binding","MF","blue","Dual specificity testis-specific protein kinase 2"
"39","PGEN_.00g003090","ion binding",0.00156606327563277,"GO:0005504","fatty acid binding","MF","blue","Dual specificity testis-specific protein kinase 2"
"40","PGEN_.00g003090","ion binding",0.0225055215359825,"GO:0000062","fatty-acyl-CoA binding","MF","blue","Dual specificity testis-specific protein kinase 2"
"41","PGEN_.00g003090","ion binding",0.00213158318165914,"GO:0019003","GDP binding","MF","blue","Dual specificity testis-specific protein kinase 2"
"42","PGEN_.00g003090","ion binding",0.0271956922345924,"GO:0032266","phosphatidylinositol-3-phosphate binding","MF","blue","Dual specificity testis-specific protein kinase 2"
"43","PGEN_.00g003090","ion binding",3.08557154238801e-05,"GO:0008270","zinc ion binding","MF","blue","Dual specificity testis-specific protein kinase 2"
"44","PGEN_.00g003090","ion binding",0.000158463608875451,"GO:0035091","phosphatidylinositol binding","MF","blue","Dual specificity testis-specific protein kinase 2"
"45","PGEN_.00g003240","peptidase activity",0.00553958119473513,"GO:0004222","metalloendopeptidase activity","MF","blue","ATP-dependent Clp protease proteolytic subunit, mitochondrial"
"46","PGEN_.00g003240","peptidase activity",0.000153057936963129,"GO:0004197","cysteine-type endopeptidase activity","MF","blue","ATP-dependent Clp protease proteolytic subunit, mitochondrial"
"47","PGEN_.00g003240","peptidase activity",0.00264419541370128,"GO:0004252","serine-type endopeptidase activity","MF","blue","ATP-dependent Clp protease proteolytic subunit, mitochondrial"
"48","PGEN_.00g003940","ion binding",3.08557154238801e-05,"GO:0008270","zinc ion binding","MF","blue","Regucalcin (RC) (Gluconolactonase) (GNL)"
"49","PGEN_.00g003940","ion binding",0.0301093954139297,"GO:0046872","metal ion binding","MF","blue","Regucalcin (RC) (Gluconolactonase) (GNL)"
"50","PGEN_.00g003940","ion binding",0.0271956922345924,"GO:0032266","phosphatidylinositol-3-phosphate binding","MF","blue","Regucalcin (RC) (Gluconolactonase) (GNL)"
"51","PGEN_.00g003940","ion binding",0.0225055215359825,"GO:0000062","fatty-acyl-CoA binding","MF","blue","Regucalcin (RC) (Gluconolactonase) (GNL)"
"52","PGEN_.00g003940","ion binding",0.000158463608875451,"GO:0035091","phosphatidylinositol binding","MF","blue","Regucalcin (RC) (Gluconolactonase) (GNL)"
"53","PGEN_.00g003940","ion binding",0.00213158318165914,"GO:0019003","GDP binding","MF","blue","Regucalcin (RC) (Gluconolactonase) (GNL)"
"54","PGEN_.00g003940","ion binding",0.00156606327563277,"GO:0005504","fatty acid binding","MF","blue","Regucalcin (RC) (Gluconolactonase) (GNL)"
"55","PGEN_.00g004840","ion binding",0.0301093954139297,"GO:0046872","metal ion binding","MF","blue","5'-AMP-activated protein kinase catalytic subunit alpha-2 (AMPK subunit alpha-2)"
"56","PGEN_.00g004840","ion binding",3.08557154238801e-05,"GO:0008270","zinc ion binding","MF","blue","5'-AMP-activated protein kinase catalytic subunit alpha-2 (AMPK subunit alpha-2)"
"57","PGEN_.00g004840","ion binding",0.0225055215359825,"GO:0000062","fatty-acyl-CoA binding","MF","blue","5'-AMP-activated protein kinase catalytic subunit alpha-2 (AMPK subunit alpha-2)"
"58","PGEN_.00g004840","ion binding",0.00213158318165914,"GO:0019003","GDP binding","MF","blue","5'-AMP-activated protein kinase catalytic subunit alpha-2 (AMPK subunit alpha-2)"
"59","PGEN_.00g004840","ion binding",0.00156606327563277,"GO:0005504","fatty acid binding","MF","blue","5'-AMP-activated protein kinase catalytic subunit alpha-2 (AMPK subunit alpha-2)"
"60","PGEN_.00g004840","ion binding",0.000158463608875451,"GO:0035091","phosphatidylinositol binding","MF","blue","5'-AMP-activated protein kinase catalytic subunit alpha-2 (AMPK subunit alpha-2)"
"61","PGEN_.00g004840","ion binding",0.0271956922345924,"GO:0032266","phosphatidylinositol-3-phosphate binding","MF","blue","5'-AMP-activated protein kinase catalytic subunit alpha-2 (AMPK subunit alpha-2)"
"62","PGEN_.00g004870","ion binding",0.0225055215359825,"GO:0000062","fatty-acyl-CoA binding","MF","blue","Zinc finger protein 862"
"63","PGEN_.00g004870","ion binding",0.0271956922345924,"GO:0032266","phosphatidylinositol-3-phosphate binding","MF","blue","Zinc finger protein 862"
"64","PGEN_.00g004870","ion binding",0.00213158318165914,"GO:0019003","GDP binding","MF","blue","Zinc finger protein 862"
"65","PGEN_.00g004870","ion binding",0.0301093954139297,"GO:0046872","metal ion binding","MF","blue","Zinc finger protein 862"
"66","PGEN_.00g004870","ion binding",3.08557154238801e-05,"GO:0008270","zinc ion binding","MF","blue","Zinc finger protein 862"
"67","PGEN_.00g004870","ion binding",0.00156606327563277,"GO:0005504","fatty acid binding","MF","blue","Zinc finger protein 862"
"68","PGEN_.00g004870","ion binding",0.000158463608875451,"GO:0035091","phosphatidylinositol binding","MF","blue","Zinc finger protein 862"
"69","PGEN_.00g005660","cytoskeletal protein binding",0.0480874042061282,"GO:0034452","dynactin binding","MF","blue","Dystonin (Bullous pemphigoid antigen 1) (BPA) (Dystonia musculorum protein) (Hemidesmosomal plaque protein) (Microtubule actin cross-linking factor 2)"
"70","PGEN_.00g005660","cytoskeletal protein binding",0.0124594247496518,"GO:0003779","actin binding","MF","blue","Dystonin (Bullous pemphigoid antigen 1) (BPA) (Dystonia musculorum protein) (Hemidesmosomal plaque protein) (Microtubule actin cross-linking factor 2)"
"71","PGEN_.00g005660","cytoskeletal protein binding",0.0153856287536181,"GO:0048487","beta-tubulin binding","MF","blue","Dystonin (Bullous pemphigoid antigen 1) (BPA) (Dystonia musculorum protein) (Hemidesmosomal plaque protein) (Microtubule actin cross-linking factor 2)"
"72","PGEN_.00g005680","methyltransferase activity",0.0441131938721271,"GO:0030745","dimethylhistidine N-methyltransferase activity","MF","blue","Histidine N-alpha-methyltransferase"
"73","PGEN_.00g006210","protein-macromolecule adaptor activ...",0.000228338685357168,"GO:0005484","SNAP receptor activity","MF","blue","Syntaxin-12"
"74","PGEN_.00g006380","peptidase activity",0.000153057936963129,"GO:0004197","cysteine-type endopeptidase activity","MF","blue","Counting factor associated protein D"
"75","PGEN_.00g006380","peptidase activity",0.00553958119473513,"GO:0004222","metalloendopeptidase activity","MF","blue","Counting factor associated protein D"
"76","PGEN_.00g006380","peptidase activity",0.00264419541370128,"GO:0004252","serine-type endopeptidase activity","MF","blue","Counting factor associated protein D"
