"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"1","PGEN_.00g003130","biosynthetic process",0.00536224313652001,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","yellow","Zinc finger protein PLAG1 (Pleiomorphic adenoma gene 1 protein)"
"2","PGEN_.00g003130","biosynthetic process",0.0138728120718902,"GO:0045893","positive regulation of transcription, DNA-templated","BP","yellow","Zinc finger protein PLAG1 (Pleiomorphic adenoma gene 1 protein)"
"3","PGEN_.00g003130","biosynthetic process",0.0257949672754803,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","yellow","Zinc finger protein PLAG1 (Pleiomorphic adenoma gene 1 protein)"
"4","PGEN_.00g003130","biosynthetic process",0.00343569263793408,"GO:0006355","regulation of transcription, DNA-templated","BP","yellow","Zinc finger protein PLAG1 (Pleiomorphic adenoma gene 1 protein)"
"5","PGEN_.00g003130","cellular nitrogen compound metaboli...",0.0257949672754803,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","yellow","Zinc finger protein PLAG1 (Pleiomorphic adenoma gene 1 protein)"
"6","PGEN_.00g003130","cellular nitrogen compound metaboli...",0.00536224313652001,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","yellow","Zinc finger protein PLAG1 (Pleiomorphic adenoma gene 1 protein)"
"7","PGEN_.00g003130","cellular nitrogen compound metaboli...",0.00343569263793408,"GO:0006355","regulation of transcription, DNA-templated","BP","yellow","Zinc finger protein PLAG1 (Pleiomorphic adenoma gene 1 protein)"
"8","PGEN_.00g003130","cellular nitrogen compound metaboli...",0.0138728120718902,"GO:0045893","positive regulation of transcription, DNA-templated","BP","yellow","Zinc finger protein PLAG1 (Pleiomorphic adenoma gene 1 protein)"
"9","PGEN_.00g003300","biosynthetic process",0.00536224313652001,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","yellow","PR domain zinc finger protein 2"
"10","PGEN_.00g003300","cellular nitrogen compound metaboli...",0.0257949672754803,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","yellow","PR domain zinc finger protein 2"
"11","PGEN_.00g003300","biosynthetic process",0.0138728120718902,"GO:0045893","positive regulation of transcription, DNA-templated","BP","yellow","PR domain zinc finger protein 2"
"12","PGEN_.00g003300","cellular nitrogen compound metaboli...",0.00536224313652001,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","yellow","PR domain zinc finger protein 2"
"13","PGEN_.00g003300","biosynthetic process",0.0257949672754803,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","yellow","PR domain zinc finger protein 2"
"14","PGEN_.00g003300","biosynthetic process",0.00343569263793408,"GO:0006355","regulation of transcription, DNA-templated","BP","yellow","PR domain zinc finger protein 2"
"15","PGEN_.00g003300","cellular nitrogen compound metaboli...",0.00343569263793408,"GO:0006355","regulation of transcription, DNA-templated","BP","yellow","PR domain zinc finger protein 2"
"16","PGEN_.00g003300","cellular nitrogen compound metaboli...",0.0138728120718902,"GO:0045893","positive regulation of transcription, DNA-templated","BP","yellow","PR domain zinc finger protein 2"
"17","PGEN_.00g003430","immune system process",0.00135259716175486,"GO:0045087","innate immune response","BP","yellow","Toll-like receptor 2 (CD antigen CD282)"
"18","PGEN_.00g003430","response to stress",0.00956378247857145,"GO:0051607","defense response to virus","BP","yellow","Toll-like receptor 2 (CD antigen CD282)"
"19","PGEN_.00g003430","immune system process",0.00956378247857145,"GO:0051607","defense response to virus","BP","yellow","Toll-like receptor 2 (CD antigen CD282)"
"20","PGEN_.00g003430","response to stress",0.00135259716175486,"GO:0045087","innate immune response","BP","yellow","Toll-like receptor 2 (CD antigen CD282)"
"21","PGEN_.00g003440","cytoskeleton organization",5.08828531188211e-06,"GO:0030036","actin cytoskeleton organization","BP","yellow","Dual specificity protein kinase shkA"
"22","PGEN_.00g007090","biosynthetic process",0.0138728120718902,"GO:0045893","positive regulation of transcription, DNA-templated","BP","yellow","Transcription elongation factor A protein 1 (Transcription elongation factor S-II protein 1)"
"23","PGEN_.00g007090","cellular nitrogen compound metaboli...",0.0257949672754803,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","yellow","Transcription elongation factor A protein 1 (Transcription elongation factor S-II protein 1)"
"24","PGEN_.00g007090","biosynthetic process",0.00536224313652001,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","yellow","Transcription elongation factor A protein 1 (Transcription elongation factor S-II protein 1)"
"25","PGEN_.00g007090","biosynthetic process",0.0257949672754803,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","yellow","Transcription elongation factor A protein 1 (Transcription elongation factor S-II protein 1)"
"26","PGEN_.00g007090","cellular nitrogen compound metaboli...",0.00536224313652001,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","yellow","Transcription elongation factor A protein 1 (Transcription elongation factor S-II protein 1)"
"27","PGEN_.00g007090","cellular nitrogen compound metaboli...",0.0138728120718902,"GO:0045893","positive regulation of transcription, DNA-templated","BP","yellow","Transcription elongation factor A protein 1 (Transcription elongation factor S-II protein 1)"
"28","PGEN_.00g007090","cellular nitrogen compound metaboli...",0.00343569263793408,"GO:0006355","regulation of transcription, DNA-templated","BP","yellow","Transcription elongation factor A protein 1 (Transcription elongation factor S-II protein 1)"
"29","PGEN_.00g007090","biosynthetic process",0.00343569263793408,"GO:0006355","regulation of transcription, DNA-templated","BP","yellow","Transcription elongation factor A protein 1 (Transcription elongation factor S-II protein 1)"
"30","PGEN_.00g007330","cellular nitrogen compound metaboli...",0.0138728120718902,"GO:0045893","positive regulation of transcription, DNA-templated","BP","yellow","Zinc finger protein 616"
"31","PGEN_.00g007330","biosynthetic process",0.00536224313652001,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","yellow","Zinc finger protein 616"
"32","PGEN_.00g007330","biosynthetic process",0.00343569263793408,"GO:0006355","regulation of transcription, DNA-templated","BP","yellow","Zinc finger protein 616"
"33","PGEN_.00g007330","cellular nitrogen compound metaboli...",0.0257949672754803,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","yellow","Zinc finger protein 616"
"34","PGEN_.00g007330","biosynthetic process",0.0138728120718902,"GO:0045893","positive regulation of transcription, DNA-templated","BP","yellow","Zinc finger protein 616"
"35","PGEN_.00g007330","cellular nitrogen compound metaboli...",0.00536224313652001,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","yellow","Zinc finger protein 616"
"36","PGEN_.00g007330","biosynthetic process",0.0257949672754803,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","yellow","Zinc finger protein 616"
"37","PGEN_.00g007330","cellular nitrogen compound metaboli...",0.00343569263793408,"GO:0006355","regulation of transcription, DNA-templated","BP","yellow","Zinc finger protein 616"
"38","PGEN_.00g008380","cytoskeleton organization",5.08828531188211e-06,"GO:0030036","actin cytoskeleton organization","BP","yellow","Phosphatase and actin regulator 4 (Protein Humpty dumpty) (Humdy)"
"39","PGEN_.00g008400","locomotion",0.000323882132423949,"GO:0016477","cell migration","BP","yellow","Proto-oncogene tyrosine-protein kinase Yrk"
"40","PGEN_.00g008400","cell motility",0.000323882132423949,"GO:0016477","cell migration","BP","yellow","Proto-oncogene tyrosine-protein kinase Yrk"
"41","PGEN_.00g008400","locomotion",0.0026996005999218,"GO:0030335","positive regulation of cell migration","BP","yellow","Proto-oncogene tyrosine-protein kinase Yrk"
"42","PGEN_.00g008400","cell motility",0.0026996005999218,"GO:0030335","positive regulation of cell migration","BP","yellow","Proto-oncogene tyrosine-protein kinase Yrk"
"43","PGEN_.00g009870","cellular protein modification proce...",0.00159155081254375,"GO:0006470","protein dephosphorylation","BP","yellow","Receptor-type tyrosine-protein phosphatase T (R-PTP-T)"
"44","PGEN_.00g010610","cellular nitrogen compound metaboli...",0.00536224313652001,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","yellow","Low-density lipoprotein receptor-related protein 6 (LRP-6)"
"45","PGEN_.00g010610","biosynthetic process",0.0138728120718902,"GO:0045893","positive regulation of transcription, DNA-templated","BP","yellow","Low-density lipoprotein receptor-related protein 6 (LRP-6)"
"46","PGEN_.00g010610","signal transduction",0.0304661212773702,"GO:0016055","Wnt signaling pathway","BP","yellow","Low-density lipoprotein receptor-related protein 6 (LRP-6)"
"47","PGEN_.00g010610","cellular nitrogen compound metaboli...",0.0138728120718902,"GO:0045893","positive regulation of transcription, DNA-templated","BP","yellow","Low-density lipoprotein receptor-related protein 6 (LRP-6)"
"48","PGEN_.00g010610","biosynthetic process",0.00536224313652001,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","yellow","Low-density lipoprotein receptor-related protein 6 (LRP-6)"
"49","PGEN_.00g010610","cellular nitrogen compound metaboli...",0.00343569263793408,"GO:0006355","regulation of transcription, DNA-templated","BP","yellow","Low-density lipoprotein receptor-related protein 6 (LRP-6)"
"50","PGEN_.00g010610","biosynthetic process",0.00343569263793408,"GO:0006355","regulation of transcription, DNA-templated","BP","yellow","Low-density lipoprotein receptor-related protein 6 (LRP-6)"
"51","PGEN_.00g010610","cell-cell signaling",0.0304661212773702,"GO:0016055","Wnt signaling pathway","BP","yellow","Low-density lipoprotein receptor-related protein 6 (LRP-6)"
"52","PGEN_.00g010610","cellular nitrogen compound metaboli...",0.0257949672754803,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","yellow","Low-density lipoprotein receptor-related protein 6 (LRP-6)"
"53","PGEN_.00g010610","biosynthetic process",0.0257949672754803,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","yellow","Low-density lipoprotein receptor-related protein 6 (LRP-6)"
"54","PGEN_.00g011050","biosynthetic process",0.0138728120718902,"GO:0045893","positive regulation of transcription, DNA-templated","BP","yellow","Protein max (Class D basic helix-loop-helix protein 4) (bHLHd4) (Myc-associated factor X)"
