"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"1","PGEN_.00g000600","ion binding",0.00207589084941771,"GO:0070403","NAD+ binding","MF","midnightblue","Xylose isomerase"
"2","PGEN_.00g000600","ion binding",5.69829973255049e-10,"GO:0005524","ATP binding","MF","midnightblue","Xylose isomerase"
"3","PGEN_.00g000600","ion binding",0.0316444278529518,"GO:0043531","ADP binding","MF","midnightblue","Xylose isomerase"
"4","PGEN_.00g000600","ion binding",0.0195964658685739,"GO:0019003","GDP binding","MF","midnightblue","Xylose isomerase"
"5","PGEN_.00g000600","ion binding",0.00974401478129296,"GO:0046872","metal ion binding","MF","midnightblue","Xylose isomerase"
"6","PGEN_.00g000600","ion binding",0.0107328910140938,"GO:0005525","GTP binding","MF","midnightblue","Xylose isomerase"
"7","PGEN_.00g000600","ion binding",0.0372798734263705,"GO:0008270","zinc ion binding","MF","midnightblue","Xylose isomerase"
"8","PGEN_.00g000970","ion binding",0.0316444278529518,"GO:0043531","ADP binding","MF","midnightblue","ATP-binding cassette sub-family D member 3 (68 kDa peroxisomal membrane protein) (PMP68) (70 kDa peroxisomal membrane protein) (PMP70)"
"9","PGEN_.00g000970","ion binding",0.0372798734263705,"GO:0008270","zinc ion binding","MF","midnightblue","ATP-binding cassette sub-family D member 3 (68 kDa peroxisomal membrane protein) (PMP68) (70 kDa peroxisomal membrane protein) (PMP70)"
"10","PGEN_.00g000970","ion binding",5.69829973255049e-10,"GO:0005524","ATP binding","MF","midnightblue","ATP-binding cassette sub-family D member 3 (68 kDa peroxisomal membrane protein) (PMP68) (70 kDa peroxisomal membrane protein) (PMP70)"
"11","PGEN_.00g000970","ion binding",0.00974401478129296,"GO:0046872","metal ion binding","MF","midnightblue","ATP-binding cassette sub-family D member 3 (68 kDa peroxisomal membrane protein) (PMP68) (70 kDa peroxisomal membrane protein) (PMP70)"
"12","PGEN_.00g000970","ion binding",0.0195964658685739,"GO:0019003","GDP binding","MF","midnightblue","ATP-binding cassette sub-family D member 3 (68 kDa peroxisomal membrane protein) (PMP68) (70 kDa peroxisomal membrane protein) (PMP70)"
"13","PGEN_.00g000970","ion binding",0.0107328910140938,"GO:0005525","GTP binding","MF","midnightblue","ATP-binding cassette sub-family D member 3 (68 kDa peroxisomal membrane protein) (PMP68) (70 kDa peroxisomal membrane protein) (PMP70)"
"14","PGEN_.00g000970","ion binding",0.00207589084941771,"GO:0070403","NAD+ binding","MF","midnightblue","ATP-binding cassette sub-family D member 3 (68 kDa peroxisomal membrane protein) (PMP68) (70 kDa peroxisomal membrane protein) (PMP70)"
"15","PGEN_.00g000980","enzyme binding",0.0152349852829185,"GO:0051019","mitogen-activated protein kinase binding","MF","midnightblue","SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)"
"16","PGEN_.00g000980","enzyme binding",0.00224359315514139,"GO:0044389","ubiquitin-like protein ligase binding","MF","midnightblue","SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)"
"17","PGEN_.00g000980","enzyme binding",0.000196481155360277,"GO:0031435","mitogen-activated protein kinase kinase kinase binding","MF","midnightblue","SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)"
"18","PGEN_.00g000980","enzyme binding",3.23845547616021e-06,"GO:0031625","ubiquitin protein ligase binding","MF","midnightblue","SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)"
"19","PGEN_.00g001030","ion binding",0.0195964658685739,"GO:0019003","GDP binding","MF","midnightblue","Serine/threonine-protein kinase STK11"
"20","PGEN_.00g001030","kinase activity",0.0178229836589643,"GO:0004683","calmodulin-dependent protein kinase activity","MF","midnightblue","Serine/threonine-protein kinase STK11"
"21","PGEN_.00g001030","kinase activity",0.01709903903943,"GO:0004017","adenylate kinase activity","MF","midnightblue","Serine/threonine-protein kinase STK11"
"22","PGEN_.00g001030","kinase activity",2.5322848159541e-05,"GO:0004674","protein serine/threonine kinase activity","MF","midnightblue","Serine/threonine-protein kinase STK11"
"23","PGEN_.00g001030","ion binding",0.0316444278529518,"GO:0043531","ADP binding","MF","midnightblue","Serine/threonine-protein kinase STK11"
"24","PGEN_.00g001030","ion binding",5.69829973255049e-10,"GO:0005524","ATP binding","MF","midnightblue","Serine/threonine-protein kinase STK11"
"25","PGEN_.00g001030","kinase activity",0.0377126180112085,"GO:0004708","MAP kinase kinase activity","MF","midnightblue","Serine/threonine-protein kinase STK11"
