"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"1","PGEN_.00g000530","RNA binding",2.07788970780519e-09,"GO:0048027","mRNA 5'-UTR binding","MF","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"2","PGEN_.00g000530","RNA binding",0.000137466940437004,"GO:0003729","mRNA binding","MF","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"3","PGEN_.00g000530","mRNA binding",2.07788970780519e-09,"GO:0048027","mRNA 5'-UTR binding","MF","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"4","PGEN_.00g000530","RNA binding",0.00342182287803693,"GO:0003746","translation elongation factor activity","MF","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"5","PGEN_.00g000530","RNA binding",0.00109727442229672,"GO:0008266","poly(U) RNA binding","MF","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"6","PGEN_.00g000530","RNA binding",0.00555487671418989,"GO:0033592","RNA strand annealing activity","MF","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"7","PGEN_.00g000530","structural molecule activity",0.0032383249359566,"GO:0005200","structural constituent of cytoskeleton","MF","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"8","PGEN_.00g000530","RNA binding",0.00100519512308261,"GO:0003743","translation initiation factor activity","MF","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"9","PGEN_.00g000530","RNA binding",3.52528249314254e-06,"GO:0070181","small ribosomal subunit rRNA binding","MF","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"10","PGEN_.00g000530","RNA binding",0.000234992398182253,"GO:0034046","poly(G) binding","MF","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"11","PGEN_.00g000530","structural molecule activity",9.13283914928391e-46,"GO:0003735","structural constituent of ribosome","MF","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"12","PGEN_.00g000530","RNA binding",0.00137553684460287,"GO:0003730","mRNA 3'-UTR binding","MF","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"13","PGEN_.00g000530","mRNA binding",0.00137553684460287,"GO:0003730","mRNA 3'-UTR binding","MF","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"14","PGEN_.00g000530","RNA binding",1.27616232422512e-05,"GO:0019843","rRNA binding","MF","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"15","PGEN_.00g000750","RNA binding",0.00555487671418989,"GO:0033592","RNA strand annealing activity","MF","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"16","PGEN_.00g000750","translation factor activity, RNA bi...",0.00342182287803693,"GO:0003746","translation elongation factor activity","MF","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"17","PGEN_.00g000750","translation factor activity, RNA bi...",0.00100519512308261,"GO:0003743","translation initiation factor activity","MF","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"18","PGEN_.00g000750","RNA binding",0.00100519512308261,"GO:0003743","translation initiation factor activity","MF","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"19","PGEN_.00g000750","RNA binding",3.52528249314254e-06,"GO:0070181","small ribosomal subunit rRNA binding","MF","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"20","PGEN_.00g000750","RNA binding",0.000137466940437004,"GO:0003729","mRNA binding","MF","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"21","PGEN_.00g000750","RNA binding",2.07788970780519e-09,"GO:0048027","mRNA 5'-UTR binding","MF","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"22","PGEN_.00g000750","RNA binding",1.27616232422512e-05,"GO:0019843","rRNA binding","MF","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"23","PGEN_.00g000750","RNA binding",0.00137553684460287,"GO:0003730","mRNA 3'-UTR binding","MF","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"24","PGEN_.00g000750","RNA binding",0.000234992398182253,"GO:0034046","poly(G) binding","MF","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"25","PGEN_.00g000750","RNA binding",0.00342182287803693,"GO:0003746","translation elongation factor activity","MF","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"26","PGEN_.00g000750","RNA binding",0.00109727442229672,"GO:0008266","poly(U) RNA binding","MF","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"27","PGEN_.00g000980","enzyme binding",0.0439702573861445,"GO:0044390","ubiquitin-like protein conjugating enzyme binding","MF","magenta","SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)"
"28","PGEN_.00g000980","enzyme binding",0.0335769837914938,"GO:0031625","ubiquitin protein ligase binding","MF","magenta","SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)"
"29","PGEN_.00g001990","kinase activity",0.0237793560783842,"GO:0004674","protein serine/threonine kinase activity","MF","magenta","cAMP-dependent protein kinase catalytic subunit 1 (PKA C)"
"30","PGEN_.00g002850","DNA-binding transcription factor ac...",0.00134846159605714,"GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","MF","magenta","Transcription factor SOX-11"
"31","PGEN_.00g003090","kinase activity",0.0237793560783842,"GO:0004674","protein serine/threonine kinase activity","MF","magenta","Dual specificity testis-specific protein kinase 2"
"32","PGEN_.00g003630","structural molecule activity",0.0032383249359566,"GO:0005200","structural constituent of cytoskeleton","MF","magenta","40S ribosomal protein S20"
"33","PGEN_.00g003630","structural molecule activity",9.13283914928391e-46,"GO:0003735","structural constituent of ribosome","MF","magenta","40S ribosomal protein S20"
"34","PGEN_.00g009770","transmembrane transporter activity",0.0106892690158397,"GO:0008320","protein transmembrane transporter activity","MF","magenta","ATP synthase subunit delta, mitochondrial (ATP synthase F1 subunit delta) (F-ATPase delta subunit)"
