"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"1","PGEN_.00g009110","structural molecule activity",0.000136641116818603,"GO:0003735","structural constituent of ribosome","MF","yellow","39S ribosomal protein L55, mitochondrial (L55mt) (MRP-L55)"
"2","PGEN_.00g013950","RNA binding",0.0190610389866762,"GO:0000340","RNA 7-methylguanosine cap binding","MF","yellow","Digestive organ expansion factor homolog"
"3","PGEN_.00g013950","RNA binding",0.0298633701087628,"GO:0003729","mRNA binding","MF","yellow","Digestive organ expansion factor homolog"
"4","PGEN_.00g013950","RNA binding",0.0460162935823916,"GO:0030515","snoRNA binding","MF","yellow","Digestive organ expansion factor homolog"
"5","PGEN_.00g013950","RNA binding",0.0300498014071627,"GO:0019843","rRNA binding","MF","yellow","Digestive organ expansion factor homolog"
"6","PGEN_.00g015870","cytoskeletal protein binding",0.0134141012009219,"GO:0031489","myosin V binding","MF","yellow","Spectrin beta chain"
"7","PGEN_.00g015870","cytoskeletal protein binding",0.00934535432203839,"GO:0003779","actin binding","MF","yellow","Spectrin beta chain"
"8","PGEN_.00g015880","cytoskeletal protein binding",0.0134141012009219,"GO:0031489","myosin V binding","MF","yellow","Spectrin beta chain, non-erythrocytic 5 (Beta-V spectrin)"
"9","PGEN_.00g015880","cytoskeletal protein binding",0.00934535432203839,"GO:0003779","actin binding","MF","yellow","Spectrin beta chain, non-erythrocytic 5 (Beta-V spectrin)"
"10","PGEN_.00g019330","cytoskeletal protein binding",0.0134141012009219,"GO:0031489","myosin V binding","MF","yellow","Cofilin (Actin-depolymerizing factor 1)"
"11","PGEN_.00g019330","cytoskeletal protein binding",0.00934535432203839,"GO:0003779","actin binding","MF","yellow","Cofilin (Actin-depolymerizing factor 1)"
"12","PGEN_.00g025110","DNA binding",0.00400478764480192,"GO:0001046","core promoter sequence-specific DNA binding","MF","yellow","Zinc finger protein 69 (hZNF3)"
"13","PGEN_.00g025110","DNA binding",0.0101261820133838,"GO:0043565","sequence-specific DNA binding","MF","yellow","Zinc finger protein 69 (hZNF3)"
"14","PGEN_.00g028120","transmembrane transporter activity",0.0246891291500569,"GO:0005229","intracellular calcium activated chloride channel activity","MF","yellow","Calcium-activated chloride channel regulator 4"
"15","PGEN_.00g028120","transmembrane transporter activity",0.00494788980697397,"GO:0005254","chloride channel activity","MF","yellow","Calcium-activated chloride channel regulator 4"
"16","PGEN_.00g028270","enzyme binding",0.048642461728,"GO:0031624","ubiquitin conjugating enzyme binding","MF","yellow","Son of sevenless homolog 1 (SOS-1) (mSOS-1)"
"17","PGEN_.00g028270","enzyme binding",0.0408513439125857,"GO:0005088","Ras guanyl-nucleotide exchange factor activity","MF","yellow","Son of sevenless homolog 1 (SOS-1) (mSOS-1)"
"18","PGEN_.00g038100","cytoskeletal protein binding",0.0134141012009219,"GO:0031489","myosin V binding","MF","yellow","Kelch-like protein 2 (Mayven)"
"19","PGEN_.00g038100","cytoskeletal protein binding",0.00934535432203839,"GO:0003779","actin binding","MF","yellow","Kelch-like protein 2 (Mayven)"
"20","PGEN_.00g047840","lipid binding",0.0056265555948626,"GO:0070273","phosphatidylinositol-4-phosphate binding","MF","yellow","Rho GTPase-activating protein 44 (Rho-type GTPase-activating protein RICH2) (RhoGAP interacting with CIP4 homologs protein 2) (RICH-2)"
"21","PGEN_.00g047840","lipid binding",0.045181472939124,"GO:0032266","phosphatidylinositol-3-phosphate binding","MF","yellow","Rho GTPase-activating protein 44 (Rho-type GTPase-activating protein RICH2) (RhoGAP interacting with CIP4 homologs protein 2) (RICH-2)"
"22","PGEN_.00g047840","ion binding",0.00233986101268659,"GO:0061507","cyclic-GMP-AMP binding","MF","yellow","Rho GTPase-activating protein 44 (Rho-type GTPase-activating protein RICH2) (RhoGAP interacting with CIP4 homologs protein 2) (RICH-2)"
