"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"1","PGEN_.00g000530","catabolic process",8.61582887349053e-10,"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"2","PGEN_.00g000530","cellular nitrogen compound metaboli...",2.07847353147214e-14,"GO:0006413","translational initiation","BP","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"3","PGEN_.00g000530","translation",2.07847353147214e-14,"GO:0006413","translational initiation","BP","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"4","PGEN_.00g000530","cellular nitrogen compound metaboli...",0,"GO:0015986","ATP synthesis coupled proton transport","BP","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"5","PGEN_.00g000530","biosynthetic process",0,"GO:0015986","ATP synthesis coupled proton transport","BP","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"6","PGEN_.00g000530","nucleobase-containing compound cata...",8.61582887349053e-10,"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"7","PGEN_.00g000530","cellular nitrogen compound metaboli...",3.81971138425804e-13,"GO:0002181","cytoplasmic translation","BP","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"8","PGEN_.00g000530","translation",3.81971138425804e-13,"GO:0002181","cytoplasmic translation","BP","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"9","PGEN_.00g000530","biosynthetic process",2.07847353147214e-14,"GO:0006413","translational initiation","BP","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"10","PGEN_.00g000530","cellular nitrogen compound metaboli...",8.61582887349053e-10,"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"11","PGEN_.00g000530","biosynthetic process",1.29809493922703e-37,"GO:0006412","translation","BP","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"12","PGEN_.00g000530","biosynthetic process",3.81971138425804e-13,"GO:0002181","cytoplasmic translation","BP","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"13","PGEN_.00g000530","cellular nitrogen compound metaboli...",0.0213057873986862,"GO:0006281","DNA repair","BP","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"14","PGEN_.00g000530","cellular nitrogen compound metaboli...",1.29809493922703e-37,"GO:0006412","translation","BP","magenta","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"15","PGEN_.00g000750","biosynthetic process",1.29809493922703e-37,"GO:0006412","translation","BP","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"16","PGEN_.00g000750","biosynthetic process",3.81971138425804e-13,"GO:0002181","cytoplasmic translation","BP","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"17","PGEN_.00g000750","cellular nitrogen compound metaboli...",1.29809493922703e-37,"GO:0006412","translation","BP","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"18","PGEN_.00g000750","biosynthetic process",2.07847353147214e-14,"GO:0006413","translational initiation","BP","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"19","PGEN_.00g000750","biosynthetic process",0,"GO:0015986","ATP synthesis coupled proton transport","BP","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"20","PGEN_.00g000750","cellular nitrogen compound metaboli...",0.0213057873986862,"GO:0006281","DNA repair","BP","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"21","PGEN_.00g000750","translation",2.07847353147214e-14,"GO:0006413","translational initiation","BP","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"22","PGEN_.00g000750","cellular nitrogen compound metaboli...",3.81971138425804e-13,"GO:0002181","cytoplasmic translation","BP","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"23","PGEN_.00g000750","cellular nitrogen compound metaboli...",0,"GO:0015986","ATP synthesis coupled proton transport","BP","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"24","PGEN_.00g000750","translation",3.81971138425804e-13,"GO:0002181","cytoplasmic translation","BP","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"25","PGEN_.00g000750","cellular nitrogen compound metaboli...",8.61582887349053e-10,"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"26","PGEN_.00g000750","cellular nitrogen compound metaboli...",2.07847353147214e-14,"GO:0006413","translational initiation","BP","magenta","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"27","PGEN_.00g000980","DNA metabolic process",0.0213057873986862,"GO:0006281","DNA repair","BP","magenta","SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)"
"28","PGEN_.00g000980","cellular nitrogen compound metaboli...",0,"GO:0015986","ATP synthesis coupled proton transport","BP","magenta","SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)"
"29","PGEN_.00g000980","cellular nitrogen compound metaboli...",3.81971138425804e-13,"GO:0002181","cytoplasmic translation","BP","magenta","SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)"
"30","PGEN_.00g000980","cellular nitrogen compound metaboli...",1.29809493922703e-37,"GO:0006412","translation","BP","magenta","SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)"
"31","PGEN_.00g000980","cellular nitrogen compound metaboli...",2.07847353147214e-14,"GO:0006413","translational initiation","BP","magenta","SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)"
"32","PGEN_.00g000980","response to stress",0.0213057873986862,"GO:0006281","DNA repair","BP","magenta","SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)"
"33","PGEN_.00g000980","cellular nitrogen compound metaboli...",8.61582887349053e-10,"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP","magenta","SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)"
"34","PGEN_.00g000980","cellular nitrogen compound metaboli...",0.0213057873986862,"GO:0006281","DNA repair","BP","magenta","SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)"
"35","PGEN_.00g003630","cellular nitrogen compound metaboli...",2.07847353147214e-14,"GO:0006413","translational initiation","BP","magenta","40S ribosomal protein S20"
"36","PGEN_.00g003630","biosynthetic process",0,"GO:0015986","ATP synthesis coupled proton transport","BP","magenta","40S ribosomal protein S20"
"37","PGEN_.00g003630","biosynthetic process",2.07847353147214e-14,"GO:0006413","translational initiation","BP","magenta","40S ribosomal protein S20"
"38","PGEN_.00g003630","cellular nitrogen compound metaboli...",8.61582887349053e-10,"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP","magenta","40S ribosomal protein S20"
"39","PGEN_.00g003630","cellular nitrogen compound metaboli...",1.29809493922703e-37,"GO:0006412","translation","BP","magenta","40S ribosomal protein S20"
"40","PGEN_.00g003630","biosynthetic process",1.29809493922703e-37,"GO:0006412","translation","BP","magenta","40S ribosomal protein S20"
