"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"1","PGEN_.00g000210","ion binding",0.00889460787870326,"GO:0008270","zinc ion binding","MF","pink","TNF receptor-associated factor 5 (RING finger protein 84)"
"2","PGEN_.00g000210","ion binding",0.048207274120202,"GO:0016597","amino acid binding","MF","pink","TNF receptor-associated factor 5 (RING finger protein 84)"
"3","PGEN_.00g000210","ion binding",0.0273037709391007,"GO:0046872","metal ion binding","MF","pink","TNF receptor-associated factor 5 (RING finger protein 84)"
"4","PGEN_.00g002210","ion binding",0.00889460787870326,"GO:0008270","zinc ion binding","MF","pink","Serine/threonine-protein kinase Nek1"
"5","PGEN_.00g002210","ion binding",0.0273037709391007,"GO:0046872","metal ion binding","MF","pink","Serine/threonine-protein kinase Nek1"
"6","PGEN_.00g002210","ion binding",0.048207274120202,"GO:0016597","amino acid binding","MF","pink","Serine/threonine-protein kinase Nek1"
"7","PGEN_.00g002440","oxidoreductase activity",0.00877508705723074,"GO:0004497","monooxygenase activity","MF","pink","Cytochrome P450 10"
"8","PGEN_.00g002440","oxidoreductase activity",0.00610231170823525,"GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF","pink","Cytochrome P450 10"
"9","PGEN_.00g013370","ion binding",0.048207274120202,"GO:0016597","amino acid binding","MF","pink","Zinc finger protein 839 (Renal carcinoma antigen NY-REN-50)"
"10","PGEN_.00g013370","ion binding",0.00889460787870326,"GO:0008270","zinc ion binding","MF","pink","Zinc finger protein 839 (Renal carcinoma antigen NY-REN-50)"
"11","PGEN_.00g013370","ion binding",0.0273037709391007,"GO:0046872","metal ion binding","MF","pink","Zinc finger protein 839 (Renal carcinoma antigen NY-REN-50)"
"12","PGEN_.00g014440","ion binding",0.048207274120202,"GO:0016597","amino acid binding","MF","pink","CD209 antigen (Dendritic cell-specific ICAM-3-grabbing non-integrin 1) (DC-SIGN1) (CD antigen CD209)"
"13","PGEN_.00g014440","ion binding",0.0273037709391007,"GO:0046872","metal ion binding","MF","pink","CD209 antigen (Dendritic cell-specific ICAM-3-grabbing non-integrin 1) (DC-SIGN1) (CD antigen CD209)"
"14","PGEN_.00g014440","ion binding",0.00889460787870326,"GO:0008270","zinc ion binding","MF","pink","CD209 antigen (Dendritic cell-specific ICAM-3-grabbing non-integrin 1) (DC-SIGN1) (CD antigen CD209)"
"15","PGEN_.00g015030","ion binding",0.00889460787870326,"GO:0008270","zinc ion binding","MF","pink","Dipeptidyl peptidase 3"
"16","PGEN_.00g015030","ion binding",0.048207274120202,"GO:0016597","amino acid binding","MF","pink","Dipeptidyl peptidase 3"
"17","PGEN_.00g015030","ion binding",0.0273037709391007,"GO:0046872","metal ion binding","MF","pink","Dipeptidyl peptidase 3"
