"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"1","PGEN_.00g001690","transport",0.00101311733265559,"GO:0006869","lipid transport","BP","blue","TBC1 domain family member 2B"
"2","PGEN_.00g001690","transport",0.0336594354917777,"GO:0006898","receptor-mediated endocytosis","BP","blue","TBC1 domain family member 2B"
"3","PGEN_.00g001690","transport",0.0468779916039718,"GO:0055085","transmembrane transport","BP","blue","TBC1 domain family member 2B"
"4","PGEN_.00g001690","transport",1.45432303589477e-06,"GO:0006886","intracellular protein transport","BP","blue","TBC1 domain family member 2B"
"5","PGEN_.00g001690","transport",0.0107495997098159,"GO:0006897","endocytosis","BP","blue","TBC1 domain family member 2B"
"6","PGEN_.00g001690","protein transport",1.45432303589477e-06,"GO:0006886","intracellular protein transport","BP","blue","TBC1 domain family member 2B"
"7","PGEN_.00g001690","transport",0.00496422585154484,"GO:0043312","neutrophil degranulation","BP","blue","TBC1 domain family member 2B"
"8","PGEN_.00g001690","transport",0.047156233655512,"GO:0015031","protein transport","BP","blue","TBC1 domain family member 2B"
"9","PGEN_.00g003240","catabolic process",3.97238363648202e-06,"GO:0051603","proteolysis involved in cellular protein catabolic process","BP","blue","ATP-dependent Clp protease proteolytic subunit, mitochondrial"
"10","PGEN_.00g006380","catabolic process",3.97238363648202e-06,"GO:0051603","proteolysis involved in cellular protein catabolic process","BP","blue","Counting factor associated protein D"
"11","PGEN_.00g008030","transport",0.0468779916039718,"GO:0055085","transmembrane transport","BP","blue","Non-specific lipid-transfer protein (NSL-TP)"
"12","PGEN_.00g008030","transport",0.0107495997098159,"GO:0006897","endocytosis","BP","blue","Non-specific lipid-transfer protein (NSL-TP)"
"13","PGEN_.00g008030","transport",0.0336594354917777,"GO:0006898","receptor-mediated endocytosis","BP","blue","Non-specific lipid-transfer protein (NSL-TP)"
"14","PGEN_.00g008030","transport",0.00101311733265559,"GO:0006869","lipid transport","BP","blue","Non-specific lipid-transfer protein (NSL-TP)"
"15","PGEN_.00g008030","transport",1.45432303589477e-06,"GO:0006886","intracellular protein transport","BP","blue","Non-specific lipid-transfer protein (NSL-TP)"
"16","PGEN_.00g008030","transport",0.047156233655512,"GO:0015031","protein transport","BP","blue","Non-specific lipid-transfer protein (NSL-TP)"
