"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"1","PGEN_.00g009440","ion binding",0.0036451597091248,"GO:0005544","calcium-dependent phospholipid binding","MF","pink","Annexin A7 (Annexin VII) (Annexin-7)"
"2","PGEN_.00g009440","lipid binding",0.0036451597091248,"GO:0005544","calcium-dependent phospholipid binding","MF","pink","Annexin A7 (Annexin VII) (Annexin-7)"
"3","PGEN_.00g014240","DNA binding",0.0323586954843913,"GO:0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF","pink","B-cell lymphoma/leukemia 11A (BCL-11A) (B-cell CLL/lymphoma 11A) (COUP-TF-interacting protein 1) (Ecotropic viral integration site 9 protein homolog) (EVI-9) (Zinc finger protein 856)"
"4","PGEN_.00g014240","DNA-binding transcription factor ac...",0.00408251801544616,"GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","MF","pink","B-cell lymphoma/leukemia 11A (BCL-11A) (B-cell CLL/lymphoma 11A) (COUP-TF-interacting protein 1) (Ecotropic viral integration site 9 protein homolog) (EVI-9) (Zinc finger protein 856)"
"5","PGEN_.00g014240","DNA binding",0.0151204658593929,"GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF","pink","B-cell lymphoma/leukemia 11A (BCL-11A) (B-cell CLL/lymphoma 11A) (COUP-TF-interacting protein 1) (Ecotropic viral integration site 9 protein homolog) (EVI-9) (Zinc finger protein 856)"
"6","PGEN_.00g014240","DNA binding",3.13496273911029e-05,"GO:0043565","sequence-specific DNA binding","MF","pink","B-cell lymphoma/leukemia 11A (BCL-11A) (B-cell CLL/lymphoma 11A) (COUP-TF-interacting protein 1) (Ecotropic viral integration site 9 protein homolog) (EVI-9) (Zinc finger protein 856)"
"7","PGEN_.00g027120","DNA binding",0.0323586954843913,"GO:0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF","pink","Homeobox protein Meis1 (XMeis1)"
"8","PGEN_.00g027120","DNA binding",3.13496273911029e-05,"GO:0043565","sequence-specific DNA binding","MF","pink","Homeobox protein Meis1 (XMeis1)"
"9","PGEN_.00g027120","DNA binding",0.0151204658593929,"GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF","pink","Homeobox protein Meis1 (XMeis1)"
"10","PGEN_.00g027140","DNA binding",0.0323586954843913,"GO:0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF","pink","Homeobox protein Meis2 (Meis1-related protein 1)"
"11","PGEN_.00g027140","DNA binding",0.0151204658593929,"GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF","pink","Homeobox protein Meis2 (Meis1-related protein 1)"
"12","PGEN_.00g027140","DNA binding",3.13496273911029e-05,"GO:0043565","sequence-specific DNA binding","MF","pink","Homeobox protein Meis2 (Meis1-related protein 1)"
"13","PGEN_.00g030670","DNA binding",0.0323586954843913,"GO:0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF","pink","Neuronal PAS domain-containing protein 4 (Neuronal PAS4) (Class E basic helix-loop-helix protein 79) (bHLHe79) (HLH-PAS transcription factor NXF) (PAS domain-containing protein 10)"
"14","PGEN_.00g030670","DNA binding",3.13496273911029e-05,"GO:0043565","sequence-specific DNA binding","MF","pink","Neuronal PAS domain-containing protein 4 (Neuronal PAS4) (Class E basic helix-loop-helix protein 79) (bHLHe79) (HLH-PAS transcription factor NXF) (PAS domain-containing protein 10)"
"15","PGEN_.00g030670","DNA binding",0.0151204658593929,"GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF","pink","Neuronal PAS domain-containing protein 4 (Neuronal PAS4) (Class E basic helix-loop-helix protein 79) (bHLHe79) (HLH-PAS transcription factor NXF) (PAS domain-containing protein 10)"
"16","PGEN_.00g045390","nuclease activity",0.0219193313197559,"GO:0004519","endonuclease activity","MF","pink","Zinc phosphodiesterase ELAC protein 2"
"17","PGEN_.00g046500","DNA binding",0.0323586954843913,"GO:0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF","pink","WW domain-binding protein 2 (WBP-2)"
"18","PGEN_.00g046500","DNA binding",0.0151204658593929,"GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF","pink","WW domain-binding protein 2 (WBP-2)"
"19","PGEN_.00g046500","DNA binding",3.13496273911029e-05,"GO:0043565","sequence-specific DNA binding","MF","pink","WW domain-binding protein 2 (WBP-2)"
"20","PGEN_.00g047850","enzyme binding",0.0263520326486372,"GO:0017137","Rab GTPase binding","MF","pink","Rho GTPase-activating protein 17 (Neuron-associated developmentally-regulated protein) (Nadrin) (Rho-type GTPase-activating protein 17)"
"21","PGEN_.00g047850","enzyme regulator activity",0.000411820717267664,"GO:0005096","GTPase activator activity","MF","pink","Rho GTPase-activating protein 17 (Neuron-associated developmentally-regulated protein) (Nadrin) (Rho-type GTPase-activating protein 17)"
"22","PGEN_.00g047850","enzyme regulator activity",0.0468007743345425,"GO:0004867","serine-type endopeptidase inhibitor activity","MF","pink","Rho GTPase-activating protein 17 (Neuron-associated developmentally-regulated protein) (Nadrin) (Rho-type GTPase-activating protein 17)"
"23","PGEN_.00g047850","enzyme regulator activity",0.0342422991188732,"GO:0043539","protein serine/threonine kinase activator activity","MF","pink","Rho GTPase-activating protein 17 (Neuron-associated developmentally-regulated protein) (Nadrin) (Rho-type GTPase-activating protein 17)"
"24","PGEN_.00g047850","enzyme binding",0.000755803048086886,"GO:0048365","Rac GTPase binding","MF","pink","Rho GTPase-activating protein 17 (Neuron-associated developmentally-regulated protein) (Nadrin) (Rho-type GTPase-activating protein 17)"
"25","PGEN_.00g047850","enzyme regulator activity",0.00893566090041553,"GO:0005095","GTPase inhibitor activity","MF","pink","Rho GTPase-activating protein 17 (Neuron-associated developmentally-regulated protein) (Nadrin) (Rho-type GTPase-activating protein 17)"
"26","PGEN_.00g047850","enzyme binding",0.0359667068360311,"GO:0051019","mitogen-activated protein kinase binding","MF","pink","Rho GTPase-activating protein 17 (Neuron-associated developmentally-regulated protein) (Nadrin) (Rho-type GTPase-activating protein 17)"
"27","PGEN_.00g047850","enzyme binding",0.0308950781671588,"GO:0031267","small GTPase binding","MF","pink","Rho GTPase-activating protein 17 (Neuron-associated developmentally-regulated protein) (Nadrin) (Rho-type GTPase-activating protein 17)"
"28","PGEN_.00g047870","ATPase activity",0.00938818213834851,"GO:0003724","RNA helicase activity","MF","pink","Probable ATP-dependent RNA helicase DDX17"
"29","PGEN_.00g047870","helicase activity",0.00938818213834851,"GO:0003724","RNA helicase activity","MF","pink","Probable ATP-dependent RNA helicase DDX17"
"30","PGEN_.00g057650","enzyme regulator activity",0.000411820717267664,"GO:0005096","GTPase activator activity","MF","pink","Tubulin-specific chaperone D (Beta-tubulin cofactor D) (Tubulin-folding cofactor D)"
"31","PGEN_.00g057650","enzyme regulator activity",0.0468007743345425,"GO:0004867","serine-type endopeptidase inhibitor activity","MF","pink","Tubulin-specific chaperone D (Beta-tubulin cofactor D) (Tubulin-folding cofactor D)"
"32","PGEN_.00g057650","enzyme regulator activity",0.0342422991188732,"GO:0043539","protein serine/threonine kinase activator activity","MF","pink","Tubulin-specific chaperone D (Beta-tubulin cofactor D) (Tubulin-folding cofactor D)"
"33","PGEN_.00g057650","enzyme regulator activity",0.00893566090041553,"GO:0005095","GTPase inhibitor activity","MF","pink","Tubulin-specific chaperone D (Beta-tubulin cofactor D) (Tubulin-folding cofactor D)"
"34","PGEN_.00g062800","enzyme binding",0.000755803048086886,"GO:0048365","Rac GTPase binding","MF","pink","USP6 N-terminal-like protein (Related to the N-terminus of tre) (RN-tre)"
"35","PGEN_.00g062800","enzyme regulator activity",0.0342422991188732,"GO:0043539","protein serine/threonine kinase activator activity","MF","pink","USP6 N-terminal-like protein (Related to the N-terminus of tre) (RN-tre)"
"36","PGEN_.00g062800","enzyme binding",0.0308950781671588,"GO:0031267","small GTPase binding","MF","pink","USP6 N-terminal-like protein (Related to the N-terminus of tre) (RN-tre)"
"37","PGEN_.00g062800","enzyme binding",0.0263520326486372,"GO:0017137","Rab GTPase binding","MF","pink","USP6 N-terminal-like protein (Related to the N-terminus of tre) (RN-tre)"
"38","PGEN_.00g062800","enzyme regulator activity",0.0468007743345425,"GO:0004867","serine-type endopeptidase inhibitor activity","MF","pink","USP6 N-terminal-like protein (Related to the N-terminus of tre) (RN-tre)"
"39","PGEN_.00g062800","enzyme regulator activity",0.000411820717267664,"GO:0005096","GTPase activator activity","MF","pink","USP6 N-terminal-like protein (Related to the N-terminus of tre) (RN-tre)"
"40","PGEN_.00g062800","enzyme binding",0.0359667068360311,"GO:0051019","mitogen-activated protein kinase binding","MF","pink","USP6 N-terminal-like protein (Related to the N-terminus of tre) (RN-tre)"
"41","PGEN_.00g062800","enzyme regulator activity",0.00893566090041553,"GO:0005095","GTPase inhibitor activity","MF","pink","USP6 N-terminal-like protein (Related to the N-terminus of tre) (RN-tre)"
"42","PGEN_.00g065700","oxidoreductase activity",0.00385083875173617,"GO:0004784","superoxide dismutase activity","MF","pink","Superoxide dismutase [Cu-Zn]"
"43","PGEN_.00g065700","oxidoreductase activity",0.0403249963965258,"GO:0016716","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen","MF","pink","Superoxide dismutase [Cu-Zn]"
"44","PGEN_.00g075830","nuclease activity",0.0219193313197559,"GO:0004519","endonuclease activity","MF","pink","Ribosomal biogenesis protein LAS1L (Protein LAS1 homolog)"
"45","PGEN_.00g082010","enzyme regulator activity",0.000411820717267664,"GO:0005096","GTPase activator activity","MF","pink","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"46","PGEN_.00g082010","enzyme regulator activity",0.0342422991188732,"GO:0043539","protein serine/threonine kinase activator activity","MF","pink","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"47","PGEN_.00g082010","enzyme regulator activity",0.00893566090041553,"GO:0005095","GTPase inhibitor activity","MF","pink","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"48","PGEN_.00g082010","enzyme regulator activity",0.0468007743345425,"GO:0004867","serine-type endopeptidase inhibitor activity","MF","pink","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
