"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"1","PGEN_.00g003050","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","NAD kinase 2, mitochondrial"
"2","PGEN_.00g003050","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","NAD kinase 2, mitochondrial"
"3","PGEN_.00g003050","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","NAD kinase 2, mitochondrial"
"4","PGEN_.00g008550","phosphatase activity",0.00437513110098461,"GO:0004721","phosphoprotein phosphatase activity","MF","turquoise","Disks large-associated protein 5 (DAP-5) (Discs large homolog 7) (Disks large-associated protein DLG7) (Hepatoma up-regulated protein homolog) (HURP)"
"5","PGEN_.00g008860","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","Tubulin polyglutamylase TTLL7"
"6","PGEN_.00g008860","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","Tubulin polyglutamylase TTLL7"
"7","PGEN_.00g008860","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","Tubulin polyglutamylase TTLL7"
"8","PGEN_.00g009280","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","Structural maintenance of chromosomes protein 5 (SMC protein 5) (SMC-5)"
"9","PGEN_.00g009280","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","Structural maintenance of chromosomes protein 5 (SMC protein 5) (SMC-5)"
"10","PGEN_.00g009280","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","Structural maintenance of chromosomes protein 5 (SMC protein 5) (SMC-5)"
"11","PGEN_.00g009290","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","Structural maintenance of chromosomes protein 5 (SMC protein 5) (SMC-5) (mSMC5) (Protein expressed in male leptotene and zygotene spermatocytes 453) (MLZ-453)"
"12","PGEN_.00g009290","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","Structural maintenance of chromosomes protein 5 (SMC protein 5) (SMC-5) (mSMC5) (Protein expressed in male leptotene and zygotene spermatocytes 453) (MLZ-453)"
"13","PGEN_.00g009290","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","Structural maintenance of chromosomes protein 5 (SMC protein 5) (SMC-5) (mSMC5) (Protein expressed in male leptotene and zygotene spermatocytes 453) (MLZ-453)"
"14","PGEN_.00g011560","enzyme regulator activity",0.0486482733161976,"GO:0005092","GDP-dissociation inhibitor activity","MF","turquoise","Sodium/potassium-transporting ATPase subunit beta-1 (Sodium/potassium-dependent ATPase subunit beta-1)"
"15","PGEN_.00g011560","enzyme regulator activity",0.0423122184032556,"GO:0001671","ATPase activator activity","MF","turquoise","Sodium/potassium-transporting ATPase subunit beta-1 (Sodium/potassium-dependent ATPase subunit beta-1)"
"16","PGEN_.00g013830","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","DNA mismatch repair protein Mlh3 (MutL protein homolog 3)"
"17","PGEN_.00g013830","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","DNA mismatch repair protein Mlh3 (MutL protein homolog 3)"
"18","PGEN_.00g013830","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","DNA mismatch repair protein Mlh3 (MutL protein homolog 3)"
"19","PGEN_.00g014120","kinase activity",0.000319557399518607,"GO:0004674","protein serine/threonine kinase activity","MF","turquoise","Adenylate kinase 7 (AK 7)"
"20","PGEN_.00g014120","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","Adenylate kinase 7 (AK 7)"
"21","PGEN_.00g014120","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","Adenylate kinase 7 (AK 7)"
"22","PGEN_.00g014120","kinase activity",0.00331349138714157,"GO:0004017","adenylate kinase activity","MF","turquoise","Adenylate kinase 7 (AK 7)"
"23","PGEN_.00g014120","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","Adenylate kinase 7 (AK 7)"
"24","PGEN_.00g014120","kinase activity",1.78683497215037e-08,"GO:0004550","nucleoside diphosphate kinase activity","MF","turquoise","Adenylate kinase 7 (AK 7)"
"25","PGEN_.00g014120","kinase activity",0.0154584888420034,"GO:0004127","cytidylate kinase activity","MF","turquoise","Adenylate kinase 7 (AK 7)"
"26","PGEN_.00g014120","kinase activity",0.0141748063354063,"GO:0004111","creatine kinase activity","MF","turquoise","Adenylate kinase 7 (AK 7)"
"27","PGEN_.00g015730","transcription factor binding",0.0209039420386791,"GO:0001103","RNA polymerase II repressing transcription factor binding","MF","turquoise","Bardet-Biedl syndrome 1 protein homolog"
"28","PGEN_.00g015860","transcription factor binding",0.0209039420386791,"GO:0001103","RNA polymerase II repressing transcription factor binding","MF","turquoise","Transcription initiation factor IIA subunit 1 (General transcription factor IIA subunit 1) (TFIIAL) (Transcription initiation factor TFIIA 42 kDa subunit) (TFIIA-42) [Cleaved into: Transcription initiation factor IIA alpha chain (TFIIA p35 subunit); Transcription initiation factor IIA beta chain (TFIIA p19 subunit)]"
"29","PGEN_.00g016290","cytoskeletal protein binding",0.00551841074045378,"GO:0017024","myosin I binding","MF","turquoise","MAP/microtubule affinity-regulating kinase 4"
"30","PGEN_.00g016290","cytoskeletal protein binding",5.40687653478976e-05,"GO:0008017","microtubule binding","MF","turquoise","MAP/microtubule affinity-regulating kinase 4"
"31","PGEN_.00g016290","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","MAP/microtubule affinity-regulating kinase 4"
"32","PGEN_.00g016290","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","MAP/microtubule affinity-regulating kinase 4"
"33","PGEN_.00g016290","kinase activity",0.000319557399518607,"GO:0004674","protein serine/threonine kinase activity","MF","turquoise","MAP/microtubule affinity-regulating kinase 4"
"34","PGEN_.00g016290","cytoskeletal protein binding",0.00152746299318634,"GO:0031013","troponin I binding","MF","turquoise","MAP/microtubule affinity-regulating kinase 4"
"35","PGEN_.00g016290","kinase activity",1.78683497215037e-08,"GO:0004550","nucleoside diphosphate kinase activity","MF","turquoise","MAP/microtubule affinity-regulating kinase 4"
"36","PGEN_.00g016290","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","MAP/microtubule affinity-regulating kinase 4"
"37","PGEN_.00g016290","cytoskeletal protein binding",0.0129042780672047,"GO:0043014","alpha-tubulin binding","MF","turquoise","MAP/microtubule affinity-regulating kinase 4"
"38","PGEN_.00g016290","kinase activity",0.0141748063354063,"GO:0004111","creatine kinase activity","MF","turquoise","MAP/microtubule affinity-regulating kinase 4"
"39","PGEN_.00g016290","kinase activity",0.00331349138714157,"GO:0004017","adenylate kinase activity","MF","turquoise","MAP/microtubule affinity-regulating kinase 4"
"40","PGEN_.00g016290","kinase activity",0.0154584888420034,"GO:0004127","cytidylate kinase activity","MF","turquoise","MAP/microtubule affinity-regulating kinase 4"
"41","PGEN_.00g017180","kinase activity",0.0141748063354063,"GO:0004111","creatine kinase activity","MF","turquoise","Serine/threonine-protein kinase Nek2"
"42","PGEN_.00g017180","kinase activity",0.00331349138714157,"GO:0004017","adenylate kinase activity","MF","turquoise","Serine/threonine-protein kinase Nek2"
"43","PGEN_.00g017180","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","Serine/threonine-protein kinase Nek2"
"44","PGEN_.00g017180","kinase activity",0.000319557399518607,"GO:0004674","protein serine/threonine kinase activity","MF","turquoise","Serine/threonine-protein kinase Nek2"
"45","PGEN_.00g017180","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","Serine/threonine-protein kinase Nek2"
"46","PGEN_.00g017180","kinase activity",0.0154584888420034,"GO:0004127","cytidylate kinase activity","MF","turquoise","Serine/threonine-protein kinase Nek2"
"47","PGEN_.00g017180","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","Serine/threonine-protein kinase Nek2"
"48","PGEN_.00g017180","kinase activity",1.78683497215037e-08,"GO:0004550","nucleoside diphosphate kinase activity","MF","turquoise","Serine/threonine-protein kinase Nek2"
"49","PGEN_.00g017720","structural molecule activity",0.00206646088510383,"GO:0005200","structural constituent of cytoskeleton","MF","turquoise","Ankyrin-3 (ANK-3) (Ankyrin-G)"
"50","PGEN_.00g017860","ATPase activity",0.0293177214390602,"GO:0036402","proteasome-activating ATPase activity","MF","turquoise","Dynein heavy chain 6, axonemal (Axonemal beta dynein heavy chain 6) (Ciliary dynein heavy chain 6)"
"51","PGEN_.00g017860","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","Dynein heavy chain 6, axonemal (Axonemal beta dynein heavy chain 6) (Ciliary dynein heavy chain 6)"
"52","PGEN_.00g017860","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","Dynein heavy chain 6, axonemal (Axonemal beta dynein heavy chain 6) (Ciliary dynein heavy chain 6)"
"53","PGEN_.00g017860","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","Dynein heavy chain 6, axonemal (Axonemal beta dynein heavy chain 6) (Ciliary dynein heavy chain 6)"
"54","PGEN_.00g017860","ATPase activity",1.17428064446566e-05,"GO:0008569","ATP-dependent microtubule motor activity, minus-end-directed","MF","turquoise","Dynein heavy chain 6, axonemal (Axonemal beta dynein heavy chain 6) (Ciliary dynein heavy chain 6)"
"55","PGEN_.00g019780","peptidase activity",0.0399823431640026,"GO:0004298","threonine-type endopeptidase activity","MF","turquoise","Proteasome subunit alpha type-3"
"56","PGEN_.00g019780","peptidase activity",0.0100946251183626,"GO:0070140","SUMO-specific isopeptidase activity","MF","turquoise","Proteasome subunit alpha type-3"
"57","PGEN_.00g019780","peptidase activity",0.0469038561620231,"GO:0008235","metalloexopeptidase activity","MF","turquoise","Proteasome subunit alpha type-3"
"58","PGEN_.00g020860","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","26S proteasome regulatory subunit 6B (ATPase MS73)"
"59","PGEN_.00g020860","ATPase activity",0.0293177214390602,"GO:0036402","proteasome-activating ATPase activity","MF","turquoise","26S proteasome regulatory subunit 6B (ATPase MS73)"
"60","PGEN_.00g020860","ATPase activity",1.17428064446566e-05,"GO:0008569","ATP-dependent microtubule motor activity, minus-end-directed","MF","turquoise","26S proteasome regulatory subunit 6B (ATPase MS73)"
"61","PGEN_.00g020860","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","26S proteasome regulatory subunit 6B (ATPase MS73)"
"62","PGEN_.00g020860","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","26S proteasome regulatory subunit 6B (ATPase MS73)"
"63","PGEN_.00g021180","enzyme regulator activity",0.0486482733161976,"GO:0005092","GDP-dissociation inhibitor activity","MF","turquoise","Eukaryotic translation initiation factor 5 (eIF-5)"
"64","PGEN_.00g021180","enzyme regulator activity",0.0423122184032556,"GO:0001671","ATPase activator activity","MF","turquoise","Eukaryotic translation initiation factor 5 (eIF-5)"
"65","PGEN_.00g022310","cytoskeletal protein binding",0.00551841074045378,"GO:0017024","myosin I binding","MF","turquoise","Calmodulin (CaM)"
"66","PGEN_.00g022310","cytoskeletal protein binding",0.0129042780672047,"GO:0043014","alpha-tubulin binding","MF","turquoise","Calmodulin (CaM)"
"67","PGEN_.00g022310","cytoskeletal protein binding",0.00152746299318634,"GO:0031013","troponin I binding","MF","turquoise","Calmodulin (CaM)"
"68","PGEN_.00g022310","cytoskeletal protein binding",5.40687653478976e-05,"GO:0008017","microtubule binding","MF","turquoise","Calmodulin (CaM)"
"69","PGEN_.00g022610","cytoskeletal protein binding",0.00551841074045378,"GO:0017024","myosin I binding","MF","turquoise","Calmodulin (CaM)"
"70","PGEN_.00g022610","cytoskeletal protein binding",0.00152746299318634,"GO:0031013","troponin I binding","MF","turquoise","Calmodulin (CaM)"
"71","PGEN_.00g022610","cytoskeletal protein binding",0.0129042780672047,"GO:0043014","alpha-tubulin binding","MF","turquoise","Calmodulin (CaM)"
"72","PGEN_.00g022610","cytoskeletal protein binding",5.40687653478976e-05,"GO:0008017","microtubule binding","MF","turquoise","Calmodulin (CaM)"
"73","PGEN_.00g022690","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","E3 ubiquitin-protein ligase UBR2"
"74","PGEN_.00g022690","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","E3 ubiquitin-protein ligase UBR2"
"75","PGEN_.00g022690","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","E3 ubiquitin-protein ligase UBR2"
"76","PGEN_.00g023070","enzyme regulator activity",0.0423122184032556,"GO:0001671","ATPase activator activity","MF","turquoise","Activator of 90 kDa heat shock protein ATPase homolog 1 (AHA1)"
"77","PGEN_.00g023070","enzyme regulator activity",0.0486482733161976,"GO:0005092","GDP-dissociation inhibitor activity","MF","turquoise","Activator of 90 kDa heat shock protein ATPase homolog 1 (AHA1)"
"78","PGEN_.00g023620","peptidase activity",0.0399823431640026,"GO:0004298","threonine-type endopeptidase activity","MF","turquoise","SUMO-specific isopeptidase USPL1"
"79","PGEN_.00g023620","peptidase activity",0.0100946251183626,"GO:0070140","SUMO-specific isopeptidase activity","MF","turquoise","SUMO-specific isopeptidase USPL1"
"80","PGEN_.00g023620","peptidase activity",0.0469038561620231,"GO:0008235","metalloexopeptidase activity","MF","turquoise","SUMO-specific isopeptidase USPL1"
"81","PGEN_.00g024250","cytoskeletal protein binding",0.0129042780672047,"GO:0043014","alpha-tubulin binding","MF","turquoise","Microtubule-associated protein 10 (Microtubule regulator of 120 KDa)"
"82","PGEN_.00g024250","cytoskeletal protein binding",0.00152746299318634,"GO:0031013","troponin I binding","MF","turquoise","Microtubule-associated protein 10 (Microtubule regulator of 120 KDa)"
"83","PGEN_.00g024250","cytoskeletal protein binding",0.00551841074045378,"GO:0017024","myosin I binding","MF","turquoise","Microtubule-associated protein 10 (Microtubule regulator of 120 KDa)"
"84","PGEN_.00g024250","cytoskeletal protein binding",5.40687653478976e-05,"GO:0008017","microtubule binding","MF","turquoise","Microtubule-associated protein 10 (Microtubule regulator of 120 KDa)"
"85","PGEN_.00g025070","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","Serine--tRNA ligase, mitochondrial"
"86","PGEN_.00g025070","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","Serine--tRNA ligase, mitochondrial"
"87","PGEN_.00g025070","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","Serine--tRNA ligase, mitochondrial"
"88","PGEN_.00g026680","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","Tubulin polyglutamylase TTLL5"
"89","PGEN_.00g026680","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","Tubulin polyglutamylase TTLL5"
"90","PGEN_.00g026680","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","Tubulin polyglutamylase TTLL5"
"91","PGEN_.00g027840","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","Endoribonuclease Dicer"
"92","PGEN_.00g027840","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","Endoribonuclease Dicer"
"93","PGEN_.00g027840","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","Endoribonuclease Dicer"
"94","PGEN_.00g028050","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","26S proteasome regulatory subunit 4 (P26s4) (26S proteasome AAA-ATPase subunit RPT2) (Proteasome 26S subunit ATPase 1)"
"95","PGEN_.00g028050","ATPase activity",0.0293177214390602,"GO:0036402","proteasome-activating ATPase activity","MF","turquoise","26S proteasome regulatory subunit 4 (P26s4) (26S proteasome AAA-ATPase subunit RPT2) (Proteasome 26S subunit ATPase 1)"
"96","PGEN_.00g028050","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","26S proteasome regulatory subunit 4 (P26s4) (26S proteasome AAA-ATPase subunit RPT2) (Proteasome 26S subunit ATPase 1)"
"97","PGEN_.00g028050","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","26S proteasome regulatory subunit 4 (P26s4) (26S proteasome AAA-ATPase subunit RPT2) (Proteasome 26S subunit ATPase 1)"
"98","PGEN_.00g028050","ATPase activity",1.17428064446566e-05,"GO:0008569","ATP-dependent microtubule motor activity, minus-end-directed","MF","turquoise","26S proteasome regulatory subunit 4 (P26s4) (26S proteasome AAA-ATPase subunit RPT2) (Proteasome 26S subunit ATPase 1)"
"99","PGEN_.00g030920","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","Serine/threonine-protein kinase PAK mbt"
"100","PGEN_.00g030920","kinase activity",0.000319557399518607,"GO:0004674","protein serine/threonine kinase activity","MF","turquoise","Serine/threonine-protein kinase PAK mbt"
"101","PGEN_.00g030920","kinase activity",1.78683497215037e-08,"GO:0004550","nucleoside diphosphate kinase activity","MF","turquoise","Serine/threonine-protein kinase PAK mbt"
"102","PGEN_.00g030920","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","Serine/threonine-protein kinase PAK mbt"
"103","PGEN_.00g030920","kinase activity",0.00331349138714157,"GO:0004017","adenylate kinase activity","MF","turquoise","Serine/threonine-protein kinase PAK mbt"
"104","PGEN_.00g030920","kinase activity",0.0141748063354063,"GO:0004111","creatine kinase activity","MF","turquoise","Serine/threonine-protein kinase PAK mbt"
"105","PGEN_.00g030920","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","Serine/threonine-protein kinase PAK mbt"
"106","PGEN_.00g030920","kinase activity",0.0154584888420034,"GO:0004127","cytidylate kinase activity","MF","turquoise","Serine/threonine-protein kinase PAK mbt"
"107","PGEN_.00g031200","phosphatase activity",0.00437513110098461,"GO:0004721","phosphoprotein phosphatase activity","MF","turquoise","Calcineurin subunit B type 1 (Protein phosphatase 2B regulatory subunit 1) (Protein phosphatase 3 regulatory subunit B alpha isoform 1)"
"108","PGEN_.00g033970","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","NAD-dependent protein deacetylase sirtuin-7"
"109","PGEN_.00g033970","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","NAD-dependent protein deacetylase sirtuin-7"
"110","PGEN_.00g033970","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","NAD-dependent protein deacetylase sirtuin-7"
"111","PGEN_.00g034620","ion binding",0.0304599919873606,"GO:0070728","leucine binding","MF","turquoise","Leucine-rich repeat serine/threonine-protein kinase 1"
"112","PGEN_.00g034620","kinase activity",0.000319557399518607,"GO:0004674","protein serine/threonine kinase activity","MF","turquoise","Leucine-rich repeat serine/threonine-protein kinase 1"
"113","PGEN_.00g034620","kinase activity",0.00331349138714157,"GO:0004017","adenylate kinase activity","MF","turquoise","Leucine-rich repeat serine/threonine-protein kinase 1"
"114","PGEN_.00g034620","kinase activity",0.0154584888420034,"GO:0004127","cytidylate kinase activity","MF","turquoise","Leucine-rich repeat serine/threonine-protein kinase 1"
"115","PGEN_.00g034620","ion binding",0.00366939585562522,"GO:0070403","NAD+ binding","MF","turquoise","Leucine-rich repeat serine/threonine-protein kinase 1"
"116","PGEN_.00g034620","ion binding",0.000227333337581687,"GO:0005524","ATP binding","MF","turquoise","Leucine-rich repeat serine/threonine-protein kinase 1"
"117","PGEN_.00g034620","kinase activity",1.78683497215037e-08,"GO:0004550","nucleoside diphosphate kinase activity","MF","turquoise","Leucine-rich repeat serine/threonine-protein kinase 1"
"118","PGEN_.00g034620","kinase activity",0.0141748063354063,"GO:0004111","creatine kinase activity","MF","turquoise","Leucine-rich repeat serine/threonine-protein kinase 1"
"119","PGEN_.00g035180","kinase activity",1.78683497215037e-08,"GO:0004550","nucleoside diphosphate kinase activity","MF","turquoise","Nucleoside diphosphate kinase homolog 5 (NDK-H 5) (NDP kinase homolog 5) (Inhibitor of p53-induced apoptosis-beta) (IPIA-beta) (Testis-specific nm23 homolog) (nm23-H5)"
"120","PGEN_.00g035180","kinase activity",0.000319557399518607,"GO:0004674","protein serine/threonine kinase activity","MF","turquoise","Nucleoside diphosphate kinase homolog 5 (NDK-H 5) (NDP kinase homolog 5) (Inhibitor of p53-induced apoptosis-beta) (IPIA-beta) (Testis-specific nm23 homolog) (nm23-H5)"
"121","PGEN_.00g035180","kinase activity",0.0141748063354063,"GO:0004111","creatine kinase activity","MF","turquoise","Nucleoside diphosphate kinase homolog 5 (NDK-H 5) (NDP kinase homolog 5) (Inhibitor of p53-induced apoptosis-beta) (IPIA-beta) (Testis-specific nm23 homolog) (nm23-H5)"
"122","PGEN_.00g035180","kinase activity",0.0154584888420034,"GO:0004127","cytidylate kinase activity","MF","turquoise","Nucleoside diphosphate kinase homolog 5 (NDK-H 5) (NDP kinase homolog 5) (Inhibitor of p53-induced apoptosis-beta) (IPIA-beta) (Testis-specific nm23 homolog) (nm23-H5)"
"123","PGEN_.00g035180","kinase activity",0.00331349138714157,"GO:0004017","adenylate kinase activity","MF","turquoise","Nucleoside diphosphate kinase homolog 5 (NDK-H 5) (NDP kinase homolog 5) (Inhibitor of p53-induced apoptosis-beta) (IPIA-beta) (Testis-specific nm23 homolog) (nm23-H5)"
