"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"1","PGEN_.00g000750","RNA binding",0.00879471769250526,"GO:0000049","tRNA binding","MF","black","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"2","PGEN_.00g000750","RNA binding",0.00016566542642073,"GO:0048027","mRNA 5'-UTR binding","MF","black","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"3","PGEN_.00g000750","RNA binding",0.000741465467377229,"GO:0035613","RNA stem-loop binding","MF","black","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"4","PGEN_.00g000750","RNA binding",0.0487882169495528,"GO:0030515","snoRNA binding","MF","black","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"5","PGEN_.00g000750","RNA binding",0.0178582884401168,"GO:0097157","pre-mRNA intronic binding","MF","black","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"6","PGEN_.00g000750","RNA binding",0.039251659877005,"GO:0034046","poly(G) binding","MF","black","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"7","PGEN_.00g000750","RNA binding",0.014686661244475,"GO:0070034","telomerase RNA binding","MF","black","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"8","PGEN_.00g000750","RNA binding",0.0147412889746895,"GO:0070878","primary miRNA binding","MF","black","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"9","PGEN_.00g000750","RNA binding",0.0232657052469374,"GO:0008097","5S rRNA binding","MF","black","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"10","PGEN_.00g000750","RNA binding",0.000762620606921326,"GO:0003725","double-stranded RNA binding","MF","black","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"11","PGEN_.00g000750","RNA binding",0.000106889032432998,"GO:0033592","RNA strand annealing activity","MF","black","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"12","PGEN_.00g000750","RNA binding",7.04158843876987e-07,"GO:0003743","translation initiation factor activity","MF","black","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"13","PGEN_.00g000750","RNA binding",4.73645249186262e-11,"GO:0003729","mRNA binding","MF","black","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"14","PGEN_.00g000750","RNA binding",0.000139227335870381,"GO:0003730","mRNA 3'-UTR binding","MF","black","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"15","PGEN_.00g000750","translation factor activity, RNA bi...",7.04158843876987e-07,"GO:0003743","translation initiation factor activity","MF","black","Eukaryotic translation initiation factor 3 subunit E-B (eIF3e-B) (Eukaryotic translation initiation factor 3 subunit 6-B)"
"16","PGEN_.00g001700","RNA binding",0.000741465467377229,"GO:0035613","RNA stem-loop binding","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"17","PGEN_.00g001700","RNA binding",0.000106889032432998,"GO:0033592","RNA strand annealing activity","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"18","PGEN_.00g001700","ion binding",1.65658230368934e-08,"GO:0005524","ATP binding","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"19","PGEN_.00g001700","RNA binding",0.00879471769250526,"GO:0000049","tRNA binding","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"20","PGEN_.00g001700","RNA binding",0.00016566542642073,"GO:0048027","mRNA 5'-UTR binding","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"21","PGEN_.00g001700","RNA binding",0.0232657052469374,"GO:0008097","5S rRNA binding","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"22","PGEN_.00g001700","ion binding",0.0306876139885435,"GO:0043531","ADP binding","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"23","PGEN_.00g001700","RNA binding",0.0178582884401168,"GO:0097157","pre-mRNA intronic binding","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"24","PGEN_.00g001700","RNA binding",0.039251659877005,"GO:0034046","poly(G) binding","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"25","PGEN_.00g001700","RNA binding",0.000762620606921326,"GO:0003725","double-stranded RNA binding","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"26","PGEN_.00g001700","RNA binding",0.0487882169495528,"GO:0030515","snoRNA binding","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"27","PGEN_.00g001700","RNA binding",4.73645249186262e-11,"GO:0003729","mRNA binding","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"28","PGEN_.00g001700","RNA binding",0.0147412889746895,"GO:0070878","primary miRNA binding","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"29","PGEN_.00g001700","ion binding",0.0344083322336239,"GO:0005544","calcium-dependent phospholipid binding","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"30","PGEN_.00g001700","RNA binding",7.04158843876987e-07,"GO:0003743","translation initiation factor activity","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"31","PGEN_.00g001700","RNA binding",0.000139227335870381,"GO:0003730","mRNA 3'-UTR binding","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"32","PGEN_.00g001700","RNA binding",0.014686661244475,"GO:0070034","telomerase RNA binding","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"33","PGEN_.00g001700","ion binding",0.000576217031859581,"GO:0046872","metal ion binding","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"34","PGEN_.00g001700","translation factor activity, RNA bi...",7.04158843876987e-07,"GO:0003743","translation initiation factor activity","MF","black","Translation initiation factor eIF-2B subunit beta (S20I15) (eIF-2B GDP-GTP exchange factor subunit beta)"
"35","PGEN_.00g001730","RNA binding",0.0232657052469374,"GO:0008097","5S rRNA binding","MF","black","Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"
"36","PGEN_.00g001730","mRNA binding",0.00016566542642073,"GO:0048027","mRNA 5'-UTR binding","MF","black","Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"
"37","PGEN_.00g001730","RNA binding",0.039251659877005,"GO:0034046","poly(G) binding","MF","black","Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"
"38","PGEN_.00g001730","RNA binding",0.0487882169495528,"GO:0030515","snoRNA binding","MF","black","Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"
"39","PGEN_.00g001730","RNA binding",0.00016566542642073,"GO:0048027","mRNA 5'-UTR binding","MF","black","Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"
"40","PGEN_.00g001730","RNA binding",4.73645249186262e-11,"GO:0003729","mRNA binding","MF","black","Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"
"41","PGEN_.00g001730","mRNA binding",0.000139227335870381,"GO:0003730","mRNA 3'-UTR binding","MF","black","Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"
"42","PGEN_.00g001730","RNA binding",0.00879471769250526,"GO:0000049","tRNA binding","MF","black","Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"
"43","PGEN_.00g001730","RNA binding",0.0147412889746895,"GO:0070878","primary miRNA binding","MF","black","Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"
"44","PGEN_.00g001730","RNA binding",0.000762620606921326,"GO:0003725","double-stranded RNA binding","MF","black","Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"
"45","PGEN_.00g001730","RNA binding",0.000139227335870381,"GO:0003730","mRNA 3'-UTR binding","MF","black","Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"
"46","PGEN_.00g001730","RNA binding",0.000741465467377229,"GO:0035613","RNA stem-loop binding","MF","black","Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"
"47","PGEN_.00g001730","RNA binding",7.04158843876987e-07,"GO:0003743","translation initiation factor activity","MF","black","Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"
"48","PGEN_.00g001730","RNA binding",0.0178582884401168,"GO:0097157","pre-mRNA intronic binding","MF","black","Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"
"49","PGEN_.00g001730","RNA binding",0.000106889032432998,"GO:0033592","RNA strand annealing activity","MF","black","Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"
