"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"1","PGEN_.00g000530","RNA binding",0.00863922667580362,"GO:0000049","tRNA binding","MF","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"2","PGEN_.00g000530","mRNA binding",0.00139450883704021,"GO:0048027","mRNA 5'-UTR binding","MF","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"3","PGEN_.00g000530","RNA binding",0.00179465508113192,"GO:0070181","small ribosomal subunit rRNA binding","MF","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"4","PGEN_.00g000530","RNA binding",0.0173364373669396,"GO:0008266","poly(U) RNA binding","MF","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"5","PGEN_.00g000530","structural molecule activity",9.61511871007919e-48,"GO:0003735","structural constituent of ribosome","MF","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"6","PGEN_.00g000530","RNA binding",0.0219005373904742,"GO:0035368","selenocysteine insertion sequence binding","MF","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"7","PGEN_.00g000530","RNA binding",0.0405266491444406,"GO:0035197","siRNA binding","MF","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"8","PGEN_.00g000530","RNA binding",0.00139450883704021,"GO:0048027","mRNA 5'-UTR binding","MF","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"9","PGEN_.00g000530","RNA binding",0.00172748263738616,"GO:0003746","translation elongation factor activity","MF","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"10","PGEN_.00g000530","RNA binding",0.0393830878141353,"GO:0003743","translation initiation factor activity","MF","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"11","PGEN_.00g000530","RNA binding",4.06570086641719e-07,"GO:0019843","rRNA binding","MF","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"12","PGEN_.00g000530","RNA binding",0.0146972786877316,"GO:0070180","large ribosomal subunit rRNA binding","MF","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"13","PGEN_.00g000530","structural molecule activity",0.0272925397702181,"GO:0008307","structural constituent of muscle","MF","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"14","PGEN_.00g000530","mRNA binding",0.0219005373904742,"GO:0035368","selenocysteine insertion sequence binding","MF","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"15","PGEN_.00g000530","RNA binding",0.00678545599099607,"GO:0034336","misfolded RNA binding","MF","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"16","PGEN_.00g000530","RNA binding",0.0324490927693756,"GO:0003729","mRNA binding","MF","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"17","PGEN_.00g000530","structural molecule activity",6.35646432175189e-05,"GO:0005200","structural constituent of cytoskeleton","MF","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"18","PGEN_.00g001030","kinase activity",0.0442800568938603,"GO:0004708","MAP kinase kinase activity","MF","greenyellow","Serine/threonine-protein kinase STK11"
"19","PGEN_.00g001030","enzyme regulator activity",0.00556498813037384,"GO:0004867","serine-type endopeptidase inhibitor activity","MF","greenyellow","Serine/threonine-protein kinase STK11"
"20","PGEN_.00g001030","enzyme regulator activity",0.0191153456402449,"GO:0008656","cysteine-type endopeptidase activator activity involved in apoptotic process","MF","greenyellow","Serine/threonine-protein kinase STK11"
"21","PGEN_.00g001030","kinase activity",0.0485509219800251,"GO:0004674","protein serine/threonine kinase activity","MF","greenyellow","Serine/threonine-protein kinase STK11"
"22","PGEN_.00g001030","kinase activity",0.0140956164911043,"GO:0004707","MAP kinase activity","MF","greenyellow","Serine/threonine-protein kinase STK11"
"23","PGEN_.00g001030","enzyme regulator activity",0.0135241241877928,"GO:0030295","protein kinase activator activity","MF","greenyellow","Serine/threonine-protein kinase STK11"
"24","PGEN_.00g001200","RNA binding",0.0219005373904742,"GO:0035368","selenocysteine insertion sequence binding","MF","greenyellow","KH domain-containing, RNA-binding, signal transduction-associated protein 1 (GAP-associated tyrosine phosphoprotein p62) (Src-associated in mitosis 68 kDa protein) (Sam68) (p21 Ras GTPase-activating protein-associated p62) (p68)"
"25","PGEN_.00g001200","RNA binding",0.00863922667580362,"GO:0000049","tRNA binding","MF","greenyellow","KH domain-containing, RNA-binding, signal transduction-associated protein 1 (GAP-associated tyrosine phosphoprotein p62) (Src-associated in mitosis 68 kDa protein) (Sam68) (p21 Ras GTPase-activating protein-associated p62) (p68)"
"26","PGEN_.00g001200","RNA binding",0.0393830878141353,"GO:0003743","translation initiation factor activity","MF","greenyellow","KH domain-containing, RNA-binding, signal transduction-associated protein 1 (GAP-associated tyrosine phosphoprotein p62) (Src-associated in mitosis 68 kDa protein) (Sam68) (p21 Ras GTPase-activating protein-associated p62) (p68)"
