"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"1","PGEN_.00g003460","transcription factor binding",0.0091379341786074,"GO:0001103","RNA polymerase II repressing transcription factor binding","MF","blue","Mesoderm induction early response protein 1 (Early response 1) (Er1) (Mi-er1)"
"2","PGEN_.00g007340","ion binding",0.0171781741929697,"GO:0043169","cation binding","MF","blue","cAMP-specific 3',5'-cyclic phosphodiesterase 4D"
"3","PGEN_.00g007340","ion binding",0.0135343110781764,"GO:0005524","ATP binding","MF","blue","cAMP-specific 3',5'-cyclic phosphodiesterase 4D"
"4","PGEN_.00g007340","ion binding",0.0122130318484337,"GO:0030552","cAMP binding","MF","blue","cAMP-specific 3',5'-cyclic phosphodiesterase 4D"
"5","PGEN_.00g008370","enzyme regulator activity",0.0422978506544195,"GO:0072542","protein phosphatase activator activity","MF","blue","Phosphatase and actin regulator 2"
"6","PGEN_.00g008370","enzyme regulator activity",0.0230276534003487,"GO:0004864","protein phosphatase inhibitor activity","MF","blue","Phosphatase and actin regulator 2"
"7","PGEN_.00g008370","enzyme regulator activity",0.0376159993319718,"GO:0030414","peptidase inhibitor activity","MF","blue","Phosphatase and actin regulator 2"
"8","PGEN_.00g008380","enzyme regulator activity",0.0422978506544195,"GO:0072542","protein phosphatase activator activity","MF","blue","Phosphatase and actin regulator 4 (Protein Humpty dumpty) (Humdy)"
"9","PGEN_.00g008380","enzyme regulator activity",0.0230276534003487,"GO:0004864","protein phosphatase inhibitor activity","MF","blue","Phosphatase and actin regulator 4 (Protein Humpty dumpty) (Humdy)"
"10","PGEN_.00g008380","enzyme regulator activity",0.0376159993319718,"GO:0030414","peptidase inhibitor activity","MF","blue","Phosphatase and actin regulator 4 (Protein Humpty dumpty) (Humdy)"
"11","PGEN_.00g008860","ion binding",0.0122130318484337,"GO:0030552","cAMP binding","MF","blue","Tubulin polyglutamylase TTLL7"
"12","PGEN_.00g008860","ion binding",0.0171781741929697,"GO:0043169","cation binding","MF","blue","Tubulin polyglutamylase TTLL7"
"13","PGEN_.00g008860","ion binding",0.0135343110781764,"GO:0005524","ATP binding","MF","blue","Tubulin polyglutamylase TTLL7"
"14","PGEN_.00g009290","ion binding",0.0171781741929697,"GO:0043169","cation binding","MF","blue","Structural maintenance of chromosomes protein 5 (SMC protein 5) (SMC-5) (mSMC5) (Protein expressed in male leptotene and zygotene spermatocytes 453) (MLZ-453)"
"15","PGEN_.00g009290","ion binding",0.0122130318484337,"GO:0030552","cAMP binding","MF","blue","Structural maintenance of chromosomes protein 5 (SMC protein 5) (SMC-5) (mSMC5) (Protein expressed in male leptotene and zygotene spermatocytes 453) (MLZ-453)"
"16","PGEN_.00g009290","ion binding",0.0135343110781764,"GO:0005524","ATP binding","MF","blue","Structural maintenance of chromosomes protein 5 (SMC protein 5) (SMC-5) (mSMC5) (Protein expressed in male leptotene and zygotene spermatocytes 453) (MLZ-453)"
"17","PGEN_.00g009900","kinase activity",0.00125023245706343,"GO:0004017","adenylate kinase activity","MF","blue","Mitogen-activated protein kinase kinase kinase 1"
"18","PGEN_.00g009900","kinase activity",4.604938387746e-07,"GO:0004550","nucleoside diphosphate kinase activity","MF","blue","Mitogen-activated protein kinase kinase kinase 1"
"19","PGEN_.00g009900","ion binding",0.0135343110781764,"GO:0005524","ATP binding","MF","blue","Mitogen-activated protein kinase kinase kinase 1"
"20","PGEN_.00g009900","kinase activity",0.00871494538283645,"GO:0004127","cytidylate kinase activity","MF","blue","Mitogen-activated protein kinase kinase kinase 1"
"21","PGEN_.00g009900","kinase activity",0.0290567999623835,"GO:0004709","MAP kinase kinase kinase activity","MF","blue","Mitogen-activated protein kinase kinase kinase 1"
"22","PGEN_.00g009900","ion binding",0.0171781741929697,"GO:0043169","cation binding","MF","blue","Mitogen-activated protein kinase kinase kinase 1"
"23","PGEN_.00g009900","ion binding",0.0122130318484337,"GO:0030552","cAMP binding","MF","blue","Mitogen-activated protein kinase kinase kinase 1"
"24","PGEN_.00g009900","kinase activity",0.0402271449273473,"GO:0004712","protein serine/threonine/tyrosine kinase activity","MF","blue","Mitogen-activated protein kinase kinase kinase 1"
"25","PGEN_.00g011620","transmembrane transporter activity",0.0323503793244642,"GO:0005262","calcium channel activity","MF","blue","Annexin A6 (Annexin VI) (Annexin-6) (Calcium-binding protein 65/67) (CBP 65/67)"
"26","PGEN_.00g012120","ATPase activity",1.3227722795755e-05,"GO:0008569","ATP-dependent microtubule motor activity, minus-end-directed","MF","blue","Kinesin-like protein KIF16B (Sorting nexin-23)"
"27","PGEN_.00g012120","ion binding",0.0122130318484337,"GO:0030552","cAMP binding","MF","blue","Kinesin-like protein KIF16B (Sorting nexin-23)"
"28","PGEN_.00g012120","ATPase activity",0.00960773085119203,"GO:0008574","ATP-dependent microtubule motor activity, plus-end-directed","MF","blue","Kinesin-like protein KIF16B (Sorting nexin-23)"
"29","PGEN_.00g012120","cytoskeletal protein binding",4.04949125422056e-06,"GO:0008017","microtubule binding","MF","blue","Kinesin-like protein KIF16B (Sorting nexin-23)"
"30","PGEN_.00g012120","ion binding",0.0171781741929697,"GO:0043169","cation binding","MF","blue","Kinesin-like protein KIF16B (Sorting nexin-23)"
"31","PGEN_.00g012120","ion binding",0.0135343110781764,"GO:0005524","ATP binding","MF","blue","Kinesin-like protein KIF16B (Sorting nexin-23)"
"32","PGEN_.00g012890","ion binding",0.0135343110781764,"GO:0005524","ATP binding","MF","blue","DnaJ homolog subfamily A member 3, mitochondrial (DnaJ protein Tid-1) (mTid-1) (Tumorous imaginal discs protein Tid56 homolog)"
"33","PGEN_.00g012890","ion binding",0.0171781741929697,"GO:0043169","cation binding","MF","blue","DnaJ homolog subfamily A member 3, mitochondrial (DnaJ protein Tid-1) (mTid-1) (Tumorous imaginal discs protein Tid56 homolog)"
"34","PGEN_.00g012890","ion binding",0.0122130318484337,"GO:0030552","cAMP binding","MF","blue","DnaJ homolog subfamily A member 3, mitochondrial (DnaJ protein Tid-1) (mTid-1) (Tumorous imaginal discs protein Tid56 homolog)"
"35","PGEN_.00g013900","ion binding",0.0135343110781764,"GO:0005524","ATP binding","MF","blue","Neuron navigator 3 (Pore membrane and/or filament-interacting-like protein 1)"
"36","PGEN_.00g013900","ion binding",0.0122130318484337,"GO:0030552","cAMP binding","MF","blue","Neuron navigator 3 (Pore membrane and/or filament-interacting-like protein 1)"
"37","PGEN_.00g013900","cytoskeletal protein binding",4.04949125422056e-06,"GO:0008017","microtubule binding","MF","blue","Neuron navigator 3 (Pore membrane and/or filament-interacting-like protein 1)"
"38","PGEN_.00g013900","ion binding",0.0171781741929697,"GO:0043169","cation binding","MF","blue","Neuron navigator 3 (Pore membrane and/or filament-interacting-like protein 1)"
"39","PGEN_.00g014120","kinase activity",0.00125023245706343,"GO:0004017","adenylate kinase activity","MF","blue","Adenylate kinase 7 (AK 7)"
"40","PGEN_.00g014120","kinase activity",0.00871494538283645,"GO:0004127","cytidylate kinase activity","MF","blue","Adenylate kinase 7 (AK 7)"
