"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"1","PGEN_.00g000210","cell death",0.011048537036053,"GO:0042981","regulation of apoptotic process","BP","greenyellow","TNF receptor-associated factor 5 (RING finger protein 84)"
"2","PGEN_.00g000520","cellular protein modification proce...",0.00243783389616931,"GO:0016567","protein ubiquitination","BP","greenyellow","Peroxisomal membrane protein PEX13 (Peroxin-13)"
"3","PGEN_.00g000520","cellular protein modification proce...",0.0133583321730059,"GO:0001934","positive regulation of protein phosphorylation","BP","greenyellow","Peroxisomal membrane protein PEX13 (Peroxin-13)"
"4","PGEN_.00g000520","cellular protein modification proce...",0.00687913180400815,"GO:0032147","activation of protein kinase activity","BP","greenyellow","Peroxisomal membrane protein PEX13 (Peroxin-13)"
"5","PGEN_.00g000520","cellular protein modification proce...",0.00410445116784183,"GO:0000209","protein polyubiquitination","BP","greenyellow","Peroxisomal membrane protein PEX13 (Peroxin-13)"
"6","PGEN_.00g000520","cellular protein modification proce...",0.0263152561854342,"GO:0016579","protein deubiquitination","BP","greenyellow","Peroxisomal membrane protein PEX13 (Peroxin-13)"
"7","PGEN_.00g000530","biosynthetic process",0.00421233621597078,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"8","PGEN_.00g000530","biosynthetic process",2.0160099977293e-14,"GO:0002181","cytoplasmic translation","BP","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"9","PGEN_.00g000530","cellular nitrogen compound metaboli...",1.21754905263353e-06,"GO:0006413","translational initiation","BP","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"10","PGEN_.00g000530","cellular nitrogen compound metaboli...",4.20959279789312e-05,"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"11","PGEN_.00g000530","protein targeting",7.1397712114507e-10,"GO:0006614","SRP-dependent cotranslational protein targeting to membrane","BP","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"12","PGEN_.00g000530","catabolic process",4.20959279789312e-05,"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"13","PGEN_.00g000530","nucleobase-containing compound cata...",4.20959279789312e-05,"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
"14","PGEN_.00g000530","translation",1.21754905263353e-06,"GO:0006413","translational initiation","BP","greenyellow","40S ribosomal protein S7 (Small ribosomal subunit protein eS7)"
